id,k,weight
ctrnact-07_346-4e_4h2_4k2_4s_4u-1,7,13
ctrnact-07_346-4e_4h2_4k2_4s_4u-2,7,13
ctrnact-07_346-4e_4h2_4k2_4s_4u-3,7,13
ctrnact-07_346-4e_4h2_4k2_4s_4u-4,7,13
ctrnact-07_346-4e_4h2_4k2_4u2-17,7,14
ctrnact-07_346-4e_4h2_4k2_4u2-18,7,14
ctrnact-07_346-4e_4h2_4k2_4u2-19,7,14
ctrnact-07_346-4e_4h2_4k2_4u2-20,7,14
ctrnact-07_346-4e_4h2_4k2_4u2-26,7,14
ctrnact-07_346-4e_4h2_4k2_5d_6i-1,7,13
ctrnact-07_346-4e_4h2_4k2_5d_6i-2,7,13
ctrnact-07_346-4e_4h2_4k_4r_5b_6i-1,7,12
ctrnact-07_346-4e_4h2_4k_4s_5b_6i-1,7,12
ctrnact-07_346-4e_4h2_4k_4u_5b_6i-1,7,13
ctrnact-07_346-4e_4h2_4k_4u_5b_6i-2,7,13
ctrnact-07_346-4e_4h2_4k_5b_5c2-1,7,12
ctrnact-07_346-4e_4h2_4k_5b_5c2-17,7,12
ctrnact-07_346-4e_4h2_4k_5b_5c2-18,7,12
ctrnact-07_346-4e_4h2_4k_5b_5c2-2,7,12
ctrnact-07_346-4e_4h2_4k_5b_6f2-1,7,11
ctrnact-07_346-4e_4h2_4k_5b_6f2-2,7,11
ctrnact-07_346-4e_4h3_4j_4k2-1,7,7
ctrnact-07_346-4e_4h3_4j_4k2-2,7,7
ctrnact-07_346-4e_4h3_4j_4k2-33,7,14
ctrnact-07_346-4e_4h3_4j_4k2-34,7,14
ctrnact-07_346-4e_4h3_4j_4k2-35,7,14
ctrnact-07_346-4e_4h3_4j_4k2-36,7,14
ctrnact-07_346-4e_4h_4k2_5b_5c_5d-1,7,6
ctrnact-07_346-4e_4i_4k_5b2_5d_6i-1,7,7
ctrnact-07_346-4e_4i_4k_5b2_5d_6i-5,7,7
ctrnact-07_346-4e_4j_4k2_5a_5b_6f-1,7,7
ctrnact-07_346-4e_4j_4k2_5a_5b_6f-3,7,7
ctrnact-07_346-4e_4k2_4l_5a_5d_5e-1,7,10
ctrnact-07_346-4e_4k2_5a_5d_5e2-1,7,5
ctrnact-07_346-4e_4k2_5b2_5d2-1,7,4
ctrnact-07_346-4e_4k2_5b2_5d2-11,7,8
ctrnact-07_346-4e_4k2_5b2_5d2-2,7,8
ctrnact-07_346-4e_4k2_5b2_5d2-3,7,4
ctrnact-07_346-4e_4k2_5b2_5d2-7,7,4
ctrnact-07_346-4e_4k2_5b2_5d2-8,7,4
ctrnact-07_346-4e_4k2_5b2_5d_6g-1,7,5
ctrnact-07_346-4e_4k_4l_4m_5a_5d_5e-1,7,10
ctrnact-07_346-4e_4k_4p_4s2_4u_5c-1,7,7
ctrnact-07_346-4e_4k_4s2_4u2_5c-1,7,8
ctrnact-07_346-4e_4k_4s_4u_5c2_5d-1,7,8
ctrnact-07_346-4e_4k_5b3_5c_5d-1,7,6
ctrnact-07_346-4e_4k_5c2_5d_6f_6h-1,7,7
ctrnact-07_346-4e_4k_5c2_5d_6i_6j-1,7,8
ctrnact-07_346-4e_4k_5c3_5d2-1,7,8
ctrnact-07_346-4e_4p_4s_5b_5c_5d_6i-1,7,7
ctrnact-07_346-4e_4s_4u_5b_5c_5d_6i-1,7,8
ctrnact-07_346-4e_5b_5c2_5d2_6i-1,7,8
ctrnact-07_346-4e_5b_5c_5d_6i2_6j-1,7,8
ctrnact-07_346-4f2_4h_4j_4k2_4u-1,7,12
ctrnact-07_346-4f2_4h_4j_4k2_4u-2,7,12
ctrnact-07_346-4f2_4h_4k4-4,7,12
ctrnact-07_346-4f2_4k_5b_5d_6i2-1,7,10
ctrnact-07_346-4f2_4k_5b_5d_6i2-2,7,10
ctrnact-07_346-4f_4g_4h2_4j_4k2-1,7,12
ctrnact-07_346-4f_4g_4h2_4j_4k2-13,7,12
ctrnact-07_346-4f_4g_4h2_4j_4k2-3,7,12
ctrnact-07_346-4f_4g_4h2_4j_4k2-9,7,12
ctrnact-07_346-4f_4g_4h_4k2_4u2-1,7,12
ctrnact-07_346-4f_4g_4h_4k2_4u2-3,7,12
ctrnact-07_346-4f_4h2_4j2_4k_4r-1,7,12
ctrnact-07_346-4f_4h2_4j2_4k_4s-1,7,12
ctrnact-07_346-4f_4h2_4j2_4k_4u-1,7,13
ctrnact-07_346-4f_4h2_4j2_4k_4u-2,7,13
ctrnact-07_346-4f_4h2_4j_4k3-1,7,13
ctrnact-07_346-4f_4h2_4j_4k3-17,7,13
ctrnact-07_346-4f_4h2_4j_4k3-18,7,13
ctrnact-07_346-4f_4h2_4j_4k3-2,7,13
ctrnact-07_346-4f_4h2_4j_4k3-25,7,13
ctrnact-07_346-4f_4h2_4j_4k3-26,7,13
ctrnact-07_346-4f_4h2_4j_4k3-5,7,13
ctrnact-07_346-4f_4h2_4j_4k3-6,7,13
ctrnact-07_346-4f_4h_4j_4k_4r_4u2-1,7,12
ctrnact-07_346-4f_4h_4j_4k_4s_4u2-1,7,12
ctrnact-07_346-4f_4h_4j_4k_4u3-1,7,13
ctrnact-07_346-4f_4h_4j_4k_4u3-2,7,13
ctrnact-07_346-4f_4h_4j_4k_4u_5d_6i-1,7,12
ctrnact-07_346-4f_4h_4j_4k_5c2_5d-1,7,11
ctrnact-07_346-4f_4h_4j_4k_5c2_5d-3,7,11
ctrnact-07_346-4f_4h_4j_4k_5d_6f2-1,7,10
ctrnact-07_346-4f_4h_4j_4s_5b_5c2-1,7,10
ctrnact-07_346-4f_4h_4j_5b_5d_6i2-1,7,11
ctrnact-07_346-4f_4h_4j_5b_5d_6i2-2,7,11
ctrnact-07_346-4f_4h_4k2_4u_5b_6i-1,7,12
ctrnact-07_346-4f_4h_4k2_4u_5b_6i-3,7,12
ctrnact-07_346-4f_4h_4k2_5b_5c2-1,7,11
ctrnact-07_346-4f_4h_4k2_5b_5c2-3,7,11
ctrnact-07_346-4f_4h_4k2_5b_5c2-5,7,11
ctrnact-07_346-4f_4h_4k2_5b_5c2-7,7,11
ctrnact-07_346-4f_4h_4k2_5b_6f2-1,7,10
ctrnact-07_346-4f_4h_4k2_5b_6f2-3,7,10
ctrnact-07_346-4f_4h_4k3_4r_4u-1,7,12
ctrnact-07_346-4f_4h_4k3_4r_4u-3,7,12
ctrnact-07_346-4f_4h_4k3_4r_4u-7,7,12
ctrnact-07_346-4f_4h_4k3_4s_4u-1,7,12
ctrnact-07_346-4f_4h_4k3_4s_4u-3,7,12
ctrnact-07_346-4f_4h_4k3_4s_4u-5,7,12
ctrnact-07_346-4f_4h_4k3_4u2-1,7,13
ctrnact-07_346-4f_4h_4k3_4u2-10,7,13
ctrnact-07_346-4f_4h_4k3_4u2-13,7,13
ctrnact-07_346-4f_4h_4k3_4u2-14,7,13
ctrnact-07_346-4f_4h_4k3_4u2-17,7,13
ctrnact-07_346-4f_4h_4k3_4u2-18,7,13
ctrnact-07_346-4f_4h_4k3_4u2-2,7,13
ctrnact-07_346-4f_4h_4k3_4u2-21,7,13
ctrnact-07_346-4f_4h_4k3_4u2-22,7,13
ctrnact-07_346-4f_4h_4k3_4u2-5,7,13
ctrnact-07_346-4f_4h_4k3_4u2-6,7,13
ctrnact-07_346-4f_4h_4k3_4u2-9,7,13
ctrnact-07_346-4f_4h_4k3_5d_6i-1,7,12
ctrnact-07_346-4f_4h_4k3_5d_6i-3,7,12
ctrnact-07_346-4f_4h_4k_5b2_6i2-1,7,11
ctrnact-07_346-4f_4h_4k_5b2_6i2-2,7,11
ctrnact-07_346-4f_4h_4k_5b2_6i2-5,7,11
ctrnact-07_346-4f_4h_4k_5b2_6i2-6,7,11
ctrnact-07_346-4f_4i_4k3_4l_4m-1,7,9
ctrnact-07_346-4f_4j_4k2_4l2_4m-1,7,10
ctrnact-07_346-4f_4j_4k3_4l2-1,7,10
ctrnact-07_346-4f_4j_4k3_4l_5e-1,7,5
ctrnact-07_346-4f_4k2_5a_5c_5d_6h-1,7,7
ctrnact-07_346-4f_4k3_5a2_5d-1,7,6
ctrnact-07_346-4f_4k3_5a2_5d-2,7,8
ctrnact-07_346-4f_4k_4l_4m_4s_5c_5d-1,7,6
ctrnact-07_346-4f_4k_4l_4m_5e2_5f-1,7,8
ctrnact-07_346-4f_4k_4l_4m_5e_5f_6f-1,7,7
ctrnact-07_346-4f_4k_4l_5b_5d_5f_6i-1,7,5
ctrnact-07_346-4f_4k_4p2_5c2_5d-1,7,8
ctrnact-07_346-4f_4k_4r_4u4-1,7,12
ctrnact-07_346-4f_4k_4r_5d2_6i2-1,7,10
ctrnact-07_346-4f_4k_4s2_5c2_5d-1,7,9
ctrnact-07_346-4f_4k_4s2_5c2_5d-2,7,9
ctrnact-07_346-4f_4k_4s_4u4-1,7,12
ctrnact-07_346-4f_4k_4s_4u_5c2_5d-1,7,10
ctrnact-07_346-4f_4k_4s_5d2_6i2-1,7,10
ctrnact-07_346-4f_4k_4u2_5c2_5d-1,7,11
ctrnact-07_346-4f_4k_4u2_5c2_5d-2,7,11
ctrnact-07_346-4f_4k_4u2_5d_6f2-1,7,10
ctrnact-07_346-4f_4k_4u3_5d_6i-1,7,12
ctrnact-07_346-4f_4k_4u5-1,7,13
ctrnact-07_346-4f_4k_4u5-2,7,13
ctrnact-07_346-4f_4k_4u_5d2_6i2-1,7,11
ctrnact-07_346-4f_4k_4u_5d2_6i2-2,7,11
ctrnact-07_346-4f_4k_4u_5d2_6i2-3,7,11
ctrnact-07_346-4f_4k_4u_5d2_6i2-4,7,11
ctrnact-07_346-4f_4k_4u_5d_6g_6i2-1,7,10
ctrnact-07_346-4f_4k_4u_5d_6h_6i2-1,7,10
ctrnact-07_346-4f_4k_5d_6i3_6j-1,7,10
ctrnact-07_346-4f_4r_4u_5b_5d_6i2-1,7,10
ctrnact-07_346-4f_4s3_5b_5c2-1,7,8
ctrnact-07_346-4f_4s_4u_5b_5d_6i2-1,7,10
ctrnact-07_346-4f_4u2_5b_5d_6i2-1,7,11
ctrnact-07_346-4f_4u2_5b_5d_6i2-2,7,11
ctrnact-07_346-4f_5b_5c2_6i2_6j-1,7,9
ctrnact-07_346-4f_5b_5c2_6i2_6j-2,7,9
ctrnact-07_346-4f_5b_5c4_5d-1,7,9
ctrnact-07_346-4f_5b_5c4_5d-2,7,9
ctrnact-07_346-4f_5b_5c4_6g-1,7,8
ctrnact-07_346-4f_5b_5c4_6h-1,7,8
ctrnact-07_346-4f_5b_5d2_6i3-1,7,10
ctrnact-07_346-4g2_4j_4k2_5d2-1,7,7
ctrnact-07_346-4g_4h2_4j_4k_4r_4u-1,7,12
ctrnact-07_346-4g_4h2_4j_4k_4s_4u-1,7,12
ctrnact-07_346-4g_4h2_4j_4k_4u2-1,7,13
ctrnact-07_346-4g_4h2_4j_4k_4u2-2,7,13
ctrnact-07_346-4g_4h2_4j_4k_5d_6i-1,7,12
ctrnact-07_346-4g_4h2_4j_5b_5c2-1,7,11
ctrnact-07_346-4g_4h2_4j_5b_5c2-9,7,11
ctrnact-07_346-4g_4h2_4k2_5b_6i-1,7,12
ctrnact-07_346-4g_4h2_4k2_5b_6i-3,7,12
ctrnact-07_346-4g_4h2_4k3_4r-1,7,12
ctrnact-07_346-4g_4h2_4k3_4r-3,7,12
ctrnact-07_346-4g_4h2_4k3_4s-1,7,12
ctrnact-07_346-4g_4h2_4k3_4s-3,7,12
ctrnact-07_346-4g_4h2_4k3_4u-1,7,13
ctrnact-07_346-4g_4h2_4k3_4u-10,7,13
ctrnact-07_346-4g_4h2_4k3_4u-13,7,13
ctrnact-07_346-4g_4h2_4k3_4u-14,7,13
ctrnact-07_346-4g_4h2_4k3_4u-2,7,13
ctrnact-07_346-4g_4h2_4k3_4u-5,7,13
ctrnact-07_346-4g_4h2_4k3_4u-6,7,13
ctrnact-07_346-4g_4h2_4k3_4u-9,7,13
ctrnact-07_346-4g_4h3_4j2_4k-1,7,13
ctrnact-07_346-4g_4h3_4j2_4k-2,7,13
ctrnact-07_346-4g_4h_4k_4r_4u3-1,7,12
ctrnact-07_346-4g_4h_4k_4s_4u3-1,7,12
ctrnact-07_346-4g_4h_4k_4s_5c2_5d-1,7,10
ctrnact-07_346-4g_4h_4k_4u2_5d_6i-1,7,12
ctrnact-07_346-4g_4h_4k_4u4-1,7,13
ctrnact-07_346-4g_4h_4k_4u4-2,7,13
ctrnact-07_346-4g_4h_4k_4u_5c2_5d-1,7,11
ctrnact-07_346-4g_4h_4k_4u_5c2_5d-5,7,11
ctrnact-07_346-4g_4h_4k_4u_5d_6f2-1,7,10
ctrnact-07_346-4g_4h_4k_5d2_6i2-1,7,11
ctrnact-07_346-4g_4h_4k_5d2_6i2-2,7,11
ctrnact-07_346-4g_4h_4k_5d_6g_6i2-1,7,10
ctrnact-07_346-4g_4h_4k_5d_6h_6i2-1,7,10
ctrnact-07_346-4g_4h_4p2_5b_5c2-1,7,8
ctrnact-07_346-4g_4h_4r_5b_5d_6i2-1,7,10
ctrnact-07_346-4g_4h_4s2_5b_5c2-1,7,9
ctrnact-07_346-4g_4h_4s2_5b_5c2-5,7,9
ctrnact-07_346-4g_4h_4s_5b_5d_6i2-1,7,10
ctrnact-07_346-4g_4h_4u_5b_5d_6i2-1,7,11
ctrnact-07_346-4g_4h_4u_5b_5d_6i2-2,7,11
ctrnact-07_346-4g_4k2_4u2_5d2-1,7,7
ctrnact-07_346-4g_4k2_5b3_5d-1,7,5
ctrnact-07_346-4g_4k2_5b3_5d-2,7,5
ctrnact-07_346-4g_4k2_5b3_5d-3,7,5
ctrnact-07_346-4g_4k2_5b3_5d-7,7,10
ctrnact-07_346-4g_4k2_5d2_6j2-1,7,7
ctrnact-07_346-4g_4k3_5a_5d_6f-1,7,6
ctrnact-07_346-4g_4k4_4m_5f-1,7,5
ctrnact-07_346-4g_4k4_5b_5d-1,7,6
ctrnact-07_346-4g_4k4_5b_5d-4,7,5
ctrnact-07_346-4g_5b2_5d4-1,7,7
ctrnact-07_346-4h2_4i_4k2_4l_4m-1,7,9
ctrnact-07_346-4h2_4j_4k2_4r_4s-1,7,12
ctrnact-07_346-4h2_4j_4k2_4r_4u-1,7,13
ctrnact-07_346-4h2_4j_4k2_4r_4u-2,7,13
ctrnact-07_346-4h2_4j_4k2_4r_4u-3,7,13
ctrnact-07_346-4h2_4j_4k2_4r_4u-4,7,13
ctrnact-07_346-4h2_4j_4k2_4s_4u-1,7,13
ctrnact-07_346-4h2_4j_4k2_4s_4u-2,7,13
ctrnact-07_346-4h2_4j_4k2_4s_4u-3,7,13
ctrnact-07_346-4h2_4j_4k2_4s_4u-4,7,13
ctrnact-07_346-4h2_4j_4k2_4u2-10,7,14
ctrnact-07_346-4h2_4j_4k2_4u2-11,7,14
ctrnact-07_346-4h2_4j_4k2_4u2-12,7,14
ctrnact-07_346-4h2_4j_4k2_4u2-18,7,14
ctrnact-07_346-4h2_4j_4k2_4u2-9,7,14
ctrnact-07_346-4h2_4j_4k2_5d_6i-1,7,13
ctrnact-07_346-4h2_4j_4k2_5d_6i-2,7,13
ctrnact-07_346-4h2_4j_4k_4r_5b_6i-1,7,12
ctrnact-07_346-4h2_4j_4k_4s_5b_6i-1,7,12
ctrnact-07_346-4h2_4j_4k_4u_5b_6i-1,7,13
ctrnact-07_346-4h2_4j_4k_4u_5b_6i-2,7,13
ctrnact-07_346-4h2_4j_4k_5b_5c2-1,7,12
ctrnact-07_346-4h2_4j_4k_5b_5c2-17,7,12
ctrnact-07_346-4h2_4j_4k_5b_5c2-18,7,12
ctrnact-07_346-4h2_4j_4k_5b_5c2-2,7,12
ctrnact-07_346-4h2_4j_4k_5b_6f2-1,7,11
ctrnact-07_346-4h2_4j_4k_5b_6f2-2,7,11
ctrnact-07_346-4h2_4k3_5b_6i-1,7,13
ctrnact-07_346-4h2_4k3_5b_6i-3,7,13
ctrnact-07_346-4h2_4k3_5b_6i-5,7,13
ctrnact-07_346-4h2_4k3_5b_6i-7,7,13
ctrnact-07_346-4h2_4k4_4r-1,7,13
ctrnact-07_346-4h2_4k4_4r-3,7,13
ctrnact-07_346-4h2_4k4_4r-5,7,13
ctrnact-07_346-4h2_4k4_4r-7,7,13
ctrnact-07_346-4h2_4k4_4s-1,7,13
ctrnact-07_346-4h2_4k4_4s-3,7,13
ctrnact-07_346-4h2_4k4_4s-5,7,13
ctrnact-07_346-4h2_4k4_4s-7,7,13
ctrnact-07_346-4h2_4k4_4u-25,7,14
ctrnact-07_346-4h2_4k4_4u-26,7,14
ctrnact-07_346-4h2_4k4_4u-29,7,14
ctrnact-07_346-4h2_4k4_4u-30,7,14
ctrnact-07_346-4h2_4k4_4u-34,7,14
ctrnact-07_346-4h2_4k4_4u-38,7,14
ctrnact-07_346-4h2_4k4_4u-41,7,14
ctrnact-07_346-4h2_4k4_4u-42,7,14
ctrnact-07_346-4h2_4k4_4u-45,7,14
ctrnact-07_346-4h2_4k4_4u-46,7,14
ctrnact-07_346-4h3_4j2_4k2-26,7,14
ctrnact-07_346-4h_4i_4k_4l_4u_5d_6d-1,7,9
ctrnact-07_346-4h_4i_4k_4l_5d_5e_6d-1,7,8
ctrnact-07_346-4h_4i_5a_5b_5c_5d_5e-1,7,9
ctrnact-07_346-4h_4j_4k2_4m_5e_6a-1,7,9
ctrnact-07_346-4h_4j_4k3_5e_6a-1,7,9
ctrnact-07_346-4h_4j_4k_5b2_5d_6i-1,7,7
ctrnact-07_346-4h_4j_4k_5b2_5d_6i-3,7,7
ctrnact-07_346-4h_4k2_4l_4u_5a_6a-1,7,9
ctrnact-07_346-4h_4k2_4l_5a_5e_6a-1,7,8
ctrnact-07_346-4h_4k2_4r2_4u2-1,7,12
ctrnact-07_346-4h_4k2_4r_4s_4u2-1,7,12
ctrnact-07_346-4h_4k2_4r_4s_4u2-2,7,12
ctrnact-07_346-4h_4k2_4r_4s_4u2-5,7,12
ctrnact-07_346-4h_4k2_4r_4u3-1,7,13
ctrnact-07_346-4h_4k2_4r_4u3-10,7,13
ctrnact-07_346-4h_4k2_4r_4u3-11,7,13
ctrnact-07_346-4h_4k2_4r_4u3-12,7,13
ctrnact-07_346-4h_4k2_4r_4u3-2,7,13
ctrnact-07_346-4h_4k2_4r_4u3-3,7,13
ctrnact-07_346-4h_4k2_4r_4u3-4,7,13
ctrnact-07_346-4h_4k2_4r_4u3-9,7,13
ctrnact-07_346-4h_4k2_4r_4u_5d_6i-1,7,12
ctrnact-07_346-4h_4k2_4r_4u_5d_6i-3,7,12
ctrnact-07_346-4h_4k2_4r_5c2_5d-1,7,11
ctrnact-07_346-4h_4k2_4r_5c2_5d-3,7,11
ctrnact-07_346-4h_4k2_4r_5d_6f2-1,7,10
ctrnact-07_346-4h_4k2_4s2_4u2-2,7,12
ctrnact-07_346-4h_4k2_4s_4u3-1,7,13
ctrnact-07_346-4h_4k2_4s_4u3-10,7,13
ctrnact-07_346-4h_4k2_4s_4u3-11,7,13
ctrnact-07_346-4h_4k2_4s_4u3-12,7,13
ctrnact-07_346-4h_4k2_4s_4u3-2,7,13
ctrnact-07_346-4h_4k2_4s_4u3-3,7,13
ctrnact-07_346-4h_4k2_4s_4u3-4,7,13
ctrnact-07_346-4h_4k2_4s_4u3-9,7,13
ctrnact-07_346-4h_4k2_4s_4u_5d_6i-1,7,12
ctrnact-07_346-4h_4k2_4s_4u_5d_6i-3,7,12
ctrnact-07_346-4h_4k2_4s_5c2_5d-1,7,11
ctrnact-07_346-4h_4k2_4s_5c2_5d-2,7,11
ctrnact-07_346-4h_4k2_4s_5c2_5d-3,7,11
ctrnact-07_346-4h_4k2_4s_5c2_5d-7,7,11
ctrnact-07_346-4h_4k2_4s_5d_6f2-1,7,10
ctrnact-07_346-4h_4k2_4u2_5d_6i-1,7,13
ctrnact-07_346-4h_4k2_4u2_5d_6i-10,7,13
ctrnact-07_346-4h_4k2_4u2_5d_6i-2,7,13
ctrnact-07_346-4h_4k2_4u2_5d_6i-5,7,13
ctrnact-07_346-4h_4k2_4u2_5d_6i-6,7,13
ctrnact-07_346-4h_4k2_4u2_5d_6i-9,7,13
ctrnact-07_346-4h_4k2_4u4-13,7,14
ctrnact-07_346-4h_4k2_4u4-14,7,14
ctrnact-07_346-4h_4k2_4u4-15,7,14
ctrnact-07_346-4h_4k2_4u4-16,7,14
ctrnact-07_346-4h_4k2_4u4-22,7,14
ctrnact-07_346-4h_4k2_4u4-5,7,14
ctrnact-07_346-4h_4k2_4u4-6,7,14
ctrnact-07_346-4h_4k2_4u4-7,7,14
ctrnact-07_346-4h_4k2_4u4-8,7,14
ctrnact-07_346-4h_4k2_4u_5c2_5d-1,7,12
ctrnact-07_346-4h_4k2_4u_5c2_5d-10,7,12
ctrnact-07_346-4h_4k2_4u_5c2_5d-13,7,12
ctrnact-07_346-4h_4k2_4u_5c2_5d-14,7,12
ctrnact-07_346-4h_4k2_4u_5c2_5d-2,7,12
ctrnact-07_346-4h_4k2_4u_5c2_5d-5,7,12
ctrnact-07_346-4h_4k2_4u_5c2_5d-6,7,12
ctrnact-07_346-4h_4k2_4u_5c2_5d-9,7,12
ctrnact-07_346-4h_4k2_4u_5d_6f2-1,7,11
ctrnact-07_346-4h_4k2_4u_5d_6f2-2,7,11
ctrnact-07_346-4h_4k2_4u_5d_6f2-5,7,11
ctrnact-07_346-4h_4k2_4u_5d_6f2-6,7,11
ctrnact-07_346-4h_4k2_5d2_6i2-3,7,12
ctrnact-07_346-4h_4k2_5d2_6i2-4,7,12
ctrnact-07_346-4h_4k2_5d2_6i2-5,7,12
ctrnact-07_346-4h_4k2_5d2_6i2-6,7,12
ctrnact-07_346-4h_4k2_5d_6g_6i2-1,7,11
ctrnact-07_346-4h_4k2_5d_6g_6i2-2,7,11
ctrnact-07_346-4h_4k2_5d_6h_6i2-1,7,11
ctrnact-07_346-4h_4k2_5d_6h_6i2-2,7,11
ctrnact-07_346-4h_4k3_5a_5d_6f-1,7,6
ctrnact-07_346-4h_4k_4l_4m_4s_5c_5d-1,7,9
ctrnact-07_346-4h_4k_4l_4m_4s_5c_5f-1,7,9
ctrnact-07_346-4h_4k_4l_4s_5a_5c_6a-1,7,8
ctrnact-07_346-4h_4k_4l_5b_5d2_6i-1,7,9
ctrnact-07_346-4h_4k_4l_5b_5d_5f_6i-1,7,9
ctrnact-07_346-4h_4k_4m_5d_5e2_6d-1,7,6
ctrnact-07_346-4h_4k_4p2_5b_5c2-1,7,9
ctrnact-07_346-4h_4k_4p2_5b_5c2-2,7,9
ctrnact-07_346-4h_4k_4r_4s_5b_5c2-1,7,10
ctrnact-07_346-4h_4k_4r_4u2_5b_6i-1,7,12
ctrnact-07_346-4h_4k_4r_4u_5b_5c2-1,7,11
ctrnact-07_346-4h_4k_4r_4u_5b_5c2-3,7,11
ctrnact-07_346-4h_4k_4r_4u_5b_6f2-1,7,10
ctrnact-07_346-4h_4k_4r_5b_5d_6i2-1,7,11
ctrnact-07_346-4h_4k_4r_5b_5d_6i2-2,7,11
ctrnact-07_346-4h_4k_4r_5b_5d_6i2-3,7,11
ctrnact-07_346-4h_4k_4r_5b_5d_6i2-4,7,11
ctrnact-07_346-4h_4k_4r_5b_6g_6i2-1,7,10
ctrnact-07_346-4h_4k_4r_5b_6h_6i2-1,7,10
ctrnact-07_346-4h_4k_4s2_5b_5c2-1,7,10
ctrnact-07_346-4h_4k_4s2_5b_5c2-2,7,10
ctrnact-07_346-4h_4k_4s2_5b_5c2-5,7,10
ctrnact-07_346-4h_4k_4s2_5b_5c2-6,7,10
ctrnact-07_346-4h_4k_4s2_5b_5c2-7,7,10
ctrnact-07_346-4h_4k_4s_4u2_5b_6i-1,7,12
ctrnact-07_346-4h_4k_4s_4u_5b_5c2-1,7,11
ctrnact-07_346-4h_4k_4s_4u_5b_5c2-2,7,11
ctrnact-07_346-4h_4k_4s_4u_5b_5c2-3,7,11
ctrnact-07_346-4h_4k_4s_4u_5b_5c2-7,7,11
ctrnact-07_346-4h_4k_4s_4u_5b_6f2-1,7,10
ctrnact-07_346-4h_4k_4s_5b_5d_6i2-1,7,11
ctrnact-07_346-4h_4k_4s_5b_5d_6i2-2,7,11
ctrnact-07_346-4h_4k_4s_5b_5d_6i2-3,7,11
ctrnact-07_346-4h_4k_4s_5b_5d_6i2-4,7,11
ctrnact-07_346-4h_4k_4s_5b_6g_6i2-1,7,10
ctrnact-07_346-4h_4k_4s_5b_6h_6i2-1,7,10
ctrnact-07_346-4h_4k_4u2_5b_5c2-1,7,12
ctrnact-07_346-4h_4k_4u2_5b_5c2-2,7,12
ctrnact-07_346-4h_4k_4u2_5b_5c2-5,7,12
ctrnact-07_346-4h_4k_4u2_5b_5c2-6,7,12
ctrnact-07_346-4h_4k_4u2_5b_6f2-1,7,11
ctrnact-07_346-4h_4k_4u2_5b_6f2-2,7,11
ctrnact-07_346-4h_4k_4u3_5b_6i-1,7,13
ctrnact-07_346-4h_4k_4u3_5b_6i-2,7,13
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-1,7,6
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-10,7,12
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-11,7,12
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-12,7,12
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-13,7,12
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-2,7,6
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-5,7,12
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-6,7,12
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-7,7,12
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-8,7,12
ctrnact-07_346-4h_4k_4u_5b_5d_6i2-9,7,12
ctrnact-07_346-4h_4k_4u_5b_6g_6i2-1,7,11
ctrnact-07_346-4h_4k_4u_5b_6g_6i2-2,7,11
ctrnact-07_346-4h_4k_4u_5b_6h_6i2-1,7,11
ctrnact-07_346-4h_4k_4u_5b_6h_6i2-2,7,11
ctrnact-07_346-4h_4k_5b_5c2_5d_6i-1,7,11
ctrnact-07_346-4h_4k_5b_5c2_5d_6i-2,7,11
ctrnact-07_346-4h_4k_5b_5c2_5d_6i-5,7,11
ctrnact-07_346-4h_4k_5b_5c2_5d_6i-6,7,11
ctrnact-07_346-4h_4k_5b_5d_6f2_6i-1,7,10
ctrnact-07_346-4h_4k_5b_5d_6f2_6i-2,7,10
ctrnact-07_346-4h_4k_5b_6i3_6j-1,7,11
ctrnact-07_346-4h_4k_5b_6i3_6j-2,7,11
ctrnact-07_346-4h_4s_5b2_5c2_6i-1,7,10
ctrnact-07_346-4h_5b2_5c2_6f2-1,7,9
ctrnact-07_346-4h_5b2_5c2_6f2-3,7,9
ctrnact-07_346-4h_5b2_5c4-4,7,10
ctrnact-07_346-4h_5b2_5d_6i3-1,7,11
ctrnact-07_346-4h_5b2_5d_6i3-2,7,11
ctrnact-07_346-4i_4k2_4l2_4m2-3,7,9
ctrnact-07_346-4i_4k2_4l_4m_5e2-1,7,8
ctrnact-07_346-4i_4k2_4u2_5d2-1,7,14
ctrnact-07_346-4i_4k2_5d2_6j2-1,7,14
ctrnact-07_346-4i_4k3_5a_5d_6f-1,7,6
ctrnact-07_346-4i_4k3_5a_5d_6f-3,7,6
ctrnact-07_346-4i_4k3_5a_5d_6f-5,7,8
ctrnact-07_346-4i_4k3_5a_5e_5f-1,7,9
ctrnact-07_346-4i_5b2_5d4-1,7,14
ctrnact-07_346-4j_4k2_4r2_5b2-1,7,7
ctrnact-07_346-4j_4k2_4s2_5b2-1,7,14
ctrnact-07_346-4j_4k2_4u2_5b2-1,7,8
ctrnact-07_346-4j_4k2_4u2_5b2-10,7,16
ctrnact-07_346-4j_4k2_4u2_5b2-2,7,16
