id,k,lattice,group,orbifold
ctrnact-10_346-4f_4k_4r_4u3_5d2_6i2-2,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4r_4u3_5d2_6i2-3,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4r_4u3_5d2_6i2-4,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4r_4u7-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4r_4u_5c4_5d2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4r_4u_5c4_5d2-2,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4r_5d2_6i4_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s2_4u3_5c2_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s2_4u3_5c2_5d-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s2_5c2_5d_6i2_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s2_5c2_5d_6i2_6j-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s2_5c4_5d2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s2_5c4_5d2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s2_5c4_5d_6g-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s2_5c4_5d_6h-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s3_4u2_5c2_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s4_4u_5c2_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s4_4u_5c2_5d-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s5_5c2_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s_4u3_5d2_6i2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s_4u3_5d2_6i2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s_4u3_5d2_6i2-3,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s_4u3_5d2_6i2-4,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s_4u4_5c2_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s_4u7-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s_4u_5c2_5d_6i2_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s_4u_5c4_5d2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s_4u_5c4_5d2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4s_5c2_5d3_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4s_5d2_6i4_6j-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c2_5d_6i2_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c2_5d_6i2_6j-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c4_5d2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c4_5d2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c4_5d2-3,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c4_5d2-4,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c4_5d2-5,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c4_5d2-6,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c4_5d_6g-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5c4_5d_6h-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5d3_6i3-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5d3_6i3-2,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5d3_6i3-3,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u2_5d_6f2_6i2_6j-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u3_5d_6i3_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-10,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-3,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-4,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-5,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-6,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-7,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-8,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d2_6i2-9,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d_6g_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u4_5d_6h_6i2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u5_5c2_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u5_5c2_5d-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u5_5d_6f2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u6_5d_6i-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u8-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u8-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u_5c2_5d3_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u_5c2_5d3_6i2-2,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u_5c2_5d3_6i2-3,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u_5c2_5d3_6i2-4,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u_5c4_5d_6i_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u_5d2_6i4_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u_5d2_6i4_6j-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u_5d2_6i4_6j-3,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u_5d2_6i4_6j-4,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u_5d3_6f2_6i2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u_5d3_6f2_6i2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_4u_5d_6g_6i4_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_4u_5d_6h_6i4_6j-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_5c4_5d3_6i-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_5c4_5d_6f2_6j-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_5c6_5d_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_5c6_5d_6j-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_5d3_6g_6i4-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_5d3_6h_6i4-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_5d4_6i4-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4k_5d4_6i4-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4k_5d_6i5_6j2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4p2_4s4_5b_5c2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4p2_5b_5c2_5d2_6i2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4r_4s2_5b_5c4_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4r_4u2_5b_5c4_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4r_4u4_5b_5d_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4r_4u_5b_5d_6i4_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4r_5b_5d3_6i4-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4s2_4u_5b_5c4_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4s2_4u_5b_5c4_5d-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4s2_5b_5c2_5d2_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4s2_5b_5c2_5d2_6i2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4s2_5b_5c4_6i_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4s3_5b_5c2_6i2_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4s3_5b_5c4_5d-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4s6_5b_5c2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4s6_5b_5c2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4s_4u2_5b_5c4_5d-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4s_4u4_5b_5d_6i2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4s_4u_5b_5c2_5d2_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4s_4u_5b_5d_6i4_6j-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4s_5b_5c6_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4s_5b_5d3_6i4-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4u2_5b_5c2_5d2_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4u2_5b_5c2_5d2_6i2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4u2_5b_5d2_6f2_6i2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4u2_5b_5d_6i4_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4u2_5b_5d_6i4_6j-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4u3_5b_5c4_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4u3_5b_5c4_5d-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4u3_5b_5d2_6i3-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4u5_5b_5d_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4u5_5b_5d_6i2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4u_5b_5c4_5d2_6i-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4u_5b_5d2_6g_6i4-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4u_5b_5d2_6h_6i4-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4u_5b_5d3_6i4-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4u_5b_5d3_6i4-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_4u_5b_5d3_6i4-3,10,rhombic,cmm,2*22
ctrnact-10_346-4f_4u_5b_5d3_6i4-4,10,rectangular,cmm,2*22
ctrnact-10_346-4f_5a_5b2_5c2_5d2_6f_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_5a_5b2_5c2_5d2_6f_6j-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_5b_5c2_6i4_6j2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_5b_5c2_6i4_6j2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_5b_5c4_5d2_6f2-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_5b_5c4_5d_6i2_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_5b_5c4_5d_6i2_6j-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_5b_5c4_5d_6i2_6j-3,10,rhombic,cmm,2*22
ctrnact-10_346-4f_5b_5c4_5d_6i2_6j-4,10,rectangular,cmm,2*22
ctrnact-10_346-4f_5b_5c4_6g_6i2_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_5b_5c4_6g_6i2_6j-2,10,rhombic,cmm,2*22
ctrnact-10_346-4f_5b_5c4_6h_6i2_6j-1,10,rectangular,cmm,2*22
ctrnact-10_346-4f_5b_5c4_6h_6i2_6j-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_5b_5c6_5d2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_5b_5c6_5d2-2,10,rectangular,cmm,2*22
ctrnact-10_346-4f_5b_5d2_6i5_6j-1,10,rhombic,cmm,2*22
ctrnact-10_346-4f_5b_5d2_6i5_6j-2,10,rhombic,cmm,2*22
ctrnact-10_346-4g2_4h2_4k_4u_5b_5d_6i2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4h2_4k_4u_5b_5d_6i2-3,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4h3_4j_4k2_4u2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4h3_4j_4k2_4u2-3,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4h3_4k4_4u-1,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4h3_4k4_4u-11,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4h3_4k4_4u-3,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4h3_4k4_4u-9,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4h4_4j2_4k2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4h4_4j2_4k2-3,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4i_4j_4k2_5b2_5d2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4i_4j_4k2_5b2_5d2-5,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4j2_4k2_5b4-1,10,rectangular,pgg,22×
ctrnact-10_346-4g2_4j2_4k2_5b4-10,10,rectangular,pmg,22*
ctrnact-10_346-4g2_4j2_4k2_5b4-2,10,rectangular,p2,2222
ctrnact-10_346-4g2_4j2_4k2_5b4-9,10,rhombic,p2,2222
ctrnact-10_346-4g2_4j2_4k4_5b2-1,10,oblique,p2,2222
ctrnact-10_346-4g2_4j2_4k4_5b2-3,10,oblique,p2,2222
ctrnact-10_346-4g2_4j4_4k2_5d2-1,10,oblique,p2,2222
ctrnact-10_346-4g2_4k2_4u2_5b2_5d2-1,10,rhombic,p2,2222
ctrnact-10_346-4g3_4j_4k2_5b2_5d2-1,10,rectangular,p2,2222
ctrnact-10_346-4g3_4j_4k2_5b2_5d2-3,10,rectangular,p2,2222
ctrnact-10_346-4g_4h2_4j_4k_4p2_5c2_5d-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_4r_4u4-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4r_5d2_6i2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4s2_5c2_5d-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4s2_5c2_5d-9,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_4s_4u4-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_4s_4u_5c2_5d-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4s_5d2_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_4u2_5c2_5d-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4u2_5c2_5d-9,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_4u2_5d_6f2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_4u3_5d_6i-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4u5-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4u5-2,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_4u_5d2_6i2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4u_5d2_6i2-2,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_4u_5d2_6i2-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4u_5d2_6i2-4,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_4u_5d_6g_6i2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4k_4u_5d_6h_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4k_5d_6i3_6j-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4r_4u_5b_5d_6i2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4s3_5b_5c2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4s_4u_5b_5d_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_4u2_5b_5d_6i2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_4u2_5b_5d_6i2-2,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_5b_5c2_6i2_6j-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_5b_5c2_6i2_6j-9,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_5b_5c4_5d-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_5b_5c4_5d-2,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_5b_5c4_6g-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4j_5b_5c4_6h-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4j_5b_5d2_6i3-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4p2_5b_5c2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4p2_5b_5c2-3,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4r_5b_5d_6i2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4r_5b_5d_6i2-11,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4r_5b_5d_6i2-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4r_5b_5d_6i2-5,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4r_5b_5d_6i2-7,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4r_5b_5d_6i2-9,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4s2_5b_5c2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4s2_5b_5c2-17,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4s2_5b_5c2-19,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4s2_5b_5c2-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4s_4u_5b_5c2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4s_4u_5b_5c2-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4s_5b_5d_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4s_5b_5d_6i2-11,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4s_5b_5d_6i2-3,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4s_5b_5d_6i2-5,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4s_5b_5d_6i2-7,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4s_5b_5d_6i2-9,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u2_5b_5c2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u2_5b_5c2-17,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u2_5b_5c2-19,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u2_5b_5c2-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u2_5b_6f2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u2_5b_6f2-3,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u3_5b_6i-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u3_5b_6i-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-10,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-13,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-14,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-17,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-18,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-2,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-21,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-22,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-25,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-26,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-29,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-30,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-33,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-34,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-37,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-38,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-41,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-42,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-45,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-46,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-5,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-6,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_5d_6i2-9,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_6g_6i2-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_6g_6i2-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_4u_5b_6h_6i2-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_4u_5b_6h_6i2-3,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k2_5b_6i3_6j-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k2_5b_6i3_6j-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4r_4u3-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4r_4u3-11,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4r_4u3-13,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4r_4u3-15,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4r_4u3-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4r_4u3-5,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4r_4u3-7,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4r_4u3-9,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4s_4u3-1,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4s_4u3-11,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4s_4u3-13,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4s_4u3-15,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4s_4u3-3,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4s_4u3-5,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4s_4u3-7,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4s_4u3-9,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4s_5c2_5d-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4s_5c2_5d-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u2_5d_6i-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u2_5d_6i-11,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u2_5d_6i-3,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u2_5d_6i-5,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u2_5d_6i-7,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u2_5d_6i-9,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-1,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-10,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-13,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-14,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-17,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-18,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-2,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-21,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-22,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-25,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-26,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-29,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-30,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-33,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-34,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-37,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-38,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-5,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u4-6,10,rhombic,cmm,2*22
ctrnact-10_346-4g_4h2_4k3_4u4-9,10,rectangular,pmg,22*
ctrnact-10_346-4g_4h2_4k3_4u_5c2_5d-1,10,rectangular,pmg,22*
