id,k,weight
ctrnact-10_34-4s3_5c_6i6-1,10,20
ctrnact-10_34-4s4_5c2_6f2_6i2-1,10,18
ctrnact-10_34-4s4_5c2_6f_6i3-1,10,19
ctrnact-10_34-4s4_5c2_6f_6i3-2,10,19
ctrnact-10_34-4s4_5c2_6f_6i3-3,10,19
ctrnact-10_34-4s4_5c2_6f_6i3-4,10,19
ctrnact-10_34-4s4_5c2_6i4-1,10,20
ctrnact-10_34-4s4_5c2_6i4-10,10,20
ctrnact-10_34-4s4_5c2_6i4-2,10,20
ctrnact-10_34-4s4_5c2_6i4-9,10,20
ctrnact-10_34-4s4_5c3_6f_6i2-1,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-10,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-11,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-12,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-2,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-3,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-32,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-33,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-35,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-4,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-5,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-6,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-7,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-8,10,19
ctrnact-10_34-4s4_5c3_6f_6i2-9,10,19
ctrnact-10_34-4s4_5c3_6i3-1,10,20
ctrnact-10_34-4s4_5c3_6i3-10,10,20
ctrnact-10_34-4s4_5c3_6i3-11,10,20
ctrnact-10_34-4s4_5c3_6i3-12,10,20
ctrnact-10_34-4s4_5c3_6i3-13,10,20
ctrnact-10_34-4s4_5c3_6i3-14,10,20
ctrnact-10_34-4s4_5c3_6i3-15,10,20
ctrnact-10_34-4s4_5c3_6i3-16,10,20
ctrnact-10_34-4s4_5c3_6i3-2,10,20
ctrnact-10_34-4s4_5c3_6i3-3,10,20
ctrnact-10_34-4s4_5c3_6i3-4,10,20
ctrnact-10_34-4s4_5c3_6i3-41,10,20
ctrnact-10_34-4s4_5c3_6i3-43,10,20
ctrnact-10_34-4s4_5c3_6i3-44,10,20
ctrnact-10_34-4s4_5c3_6i3-46,10,20
ctrnact-10_34-4s4_5c3_6i3-5,10,20
ctrnact-10_34-4s4_5c3_6i3-6,10,20
ctrnact-10_34-4s4_5c3_6i3-7,10,20
ctrnact-10_34-4s4_5c3_6i3-8,10,20
ctrnact-10_34-4s4_5c3_6i3-9,10,20
ctrnact-10_34-4s4_5c4_6f2-1,10,18
ctrnact-10_34-4s4_5c4_6f2-4,10,18
ctrnact-10_34-4s4_5c4_6f_6i-1,10,19
ctrnact-10_34-4s4_5c4_6f_6i-15,10,19
ctrnact-10_34-4s4_5c4_6f_6i-16,10,19
ctrnact-10_34-4s4_5c4_6f_6i-2,10,19
ctrnact-10_34-4s4_5c4_6f_6i-22,10,19
ctrnact-10_34-4s4_5c4_6f_6i-23,10,19
ctrnact-10_34-4s4_5c4_6f_6i-24,10,19
ctrnact-10_34-4s4_5c4_6f_6i-28,10,19
ctrnact-10_34-4s4_5c4_6f_6i-4,10,19
ctrnact-10_34-4s4_5c4_6f_6i-41,10,19
ctrnact-10_34-4s4_5c4_6f_6i-42,10,19
ctrnact-10_34-4s4_5c4_6f_6i-5,10,19
ctrnact-10_34-4s4_5c4_6f_6i-52,10,19
ctrnact-10_34-4s4_5c4_6f_6i-6,10,19
ctrnact-10_34-4s4_5c4_6f_6i-8,10,19
ctrnact-10_34-4s4_5c4_6i2-1,10,20
ctrnact-10_34-4s4_5c4_6i2-10,10,20
ctrnact-10_34-4s4_5c4_6i2-100,10,20
ctrnact-10_34-4s4_5c4_6i2-11,10,20
ctrnact-10_34-4s4_5c4_6i2-12,10,20
ctrnact-10_34-4s4_5c4_6i2-128,10,20
ctrnact-10_34-4s4_5c4_6i2-129,10,20
ctrnact-10_34-4s4_5c4_6i2-13,10,20
ctrnact-10_34-4s4_5c4_6i2-14,10,20
ctrnact-10_34-4s4_5c4_6i2-15,10,20
ctrnact-10_34-4s4_5c4_6i2-16,10,20
ctrnact-10_34-4s4_5c4_6i2-18,10,20
ctrnact-10_34-4s4_5c4_6i2-19,10,20
ctrnact-10_34-4s4_5c4_6i2-2,10,20
ctrnact-10_34-4s4_5c4_6i2-22,10,20
ctrnact-10_34-4s4_5c4_6i2-25,10,20
ctrnact-10_34-4s4_5c4_6i2-3,10,20
ctrnact-10_34-4s4_5c4_6i2-4,10,20
ctrnact-10_34-4s4_5c4_6i2-5,10,20
ctrnact-10_34-4s4_5c4_6i2-58,10,20
ctrnact-10_34-4s4_5c4_6i2-59,10,20
ctrnact-10_34-4s4_5c4_6i2-6,10,20
ctrnact-10_34-4s4_5c4_6i2-60,10,20
ctrnact-10_34-4s4_5c4_6i2-63,10,20
ctrnact-10_34-4s4_5c4_6i2-64,10,20
ctrnact-10_34-4s4_5c4_6i2-65,10,20
ctrnact-10_34-4s4_5c4_6i2-66,10,10
ctrnact-10_34-4s4_5c4_6i2-68,10,20
ctrnact-10_34-4s4_5c4_6i2-7,10,20
ctrnact-10_34-4s4_5c4_6i2-8,10,20
ctrnact-10_34-4s4_5c4_6i2-80,10,20
ctrnact-10_34-4s4_5c4_6i2-81,10,20
ctrnact-10_34-4s4_5c4_6i2-82,10,20
ctrnact-10_34-4s4_5c4_6i2-9,10,20
ctrnact-10_34-4s4_5c4_6i2-92,10,20
ctrnact-10_34-4s4_5c4_6i2-93,10,20
ctrnact-10_34-4s4_5c4_6i2-96,10,10
ctrnact-10_34-4s4_5c5_6f-1,10,19
ctrnact-10_34-4s4_5c5_6f-10,10,19
ctrnact-10_34-4s4_5c5_6f-2,10,19
ctrnact-10_34-4s4_5c5_6f-22,10,19
ctrnact-10_34-4s4_5c5_6f-24,10,19
ctrnact-10_34-4s4_5c5_6f-3,10,19
ctrnact-10_34-4s4_5c5_6f-32,10,19
ctrnact-10_34-4s4_5c5_6f-36,10,19
ctrnact-10_34-4s4_5c5_6f-4,10,19
ctrnact-10_34-4s4_5c5_6f-5,10,19
ctrnact-10_34-4s4_5c5_6f-56,10,19
ctrnact-10_34-4s4_5c5_6f-6,10,19
ctrnact-10_34-4s4_5c5_6f-7,10,19
ctrnact-10_34-4s4_5c5_6f-8,10,19
ctrnact-10_34-4s4_5c5_6f-9,10,19
ctrnact-10_34-4s4_5c5_6i-1,10,20
ctrnact-10_34-4s4_5c5_6i-10,10,20
ctrnact-10_34-4s4_5c5_6i-100,10,20
ctrnact-10_34-4s4_5c5_6i-102,10,20
ctrnact-10_34-4s4_5c5_6i-103,10,20
ctrnact-10_34-4s4_5c5_6i-11,10,20
ctrnact-10_34-4s4_5c5_6i-12,10,20
ctrnact-10_34-4s4_5c5_6i-127,10,20
ctrnact-10_34-4s4_5c5_6i-13,10,20
ctrnact-10_34-4s4_5c5_6i-130,10,20
ctrnact-10_34-4s4_5c5_6i-14,10,20
ctrnact-10_34-4s4_5c5_6i-15,10,20
ctrnact-10_34-4s4_5c5_6i-16,10,20
ctrnact-10_34-4s4_5c5_6i-166,10,20
ctrnact-10_34-4s4_5c5_6i-17,10,20
ctrnact-10_34-4s4_5c5_6i-18,10,20
ctrnact-10_34-4s4_5c5_6i-19,10,20
ctrnact-10_34-4s4_5c5_6i-2,10,20
ctrnact-10_34-4s4_5c5_6i-20,10,20
ctrnact-10_34-4s4_5c5_6i-21,10,20
ctrnact-10_34-4s4_5c5_6i-22,10,20
ctrnact-10_34-4s4_5c5_6i-23,10,20
ctrnact-10_34-4s4_5c5_6i-24,10,20
ctrnact-10_34-4s4_5c5_6i-25,10,20
ctrnact-10_34-4s4_5c5_6i-26,10,20
ctrnact-10_34-4s4_5c5_6i-27,10,20
ctrnact-10_34-4s4_5c5_6i-28,10,20
ctrnact-10_34-4s4_5c5_6i-29,10,20
ctrnact-10_34-4s4_5c5_6i-3,10,20
ctrnact-10_34-4s4_5c5_6i-30,10,20
ctrnact-10_34-4s4_5c5_6i-4,10,20
ctrnact-10_34-4s4_5c5_6i-5,10,20
ctrnact-10_34-4s4_5c5_6i-6,10,20
ctrnact-10_34-4s4_5c5_6i-61,10,20
ctrnact-10_34-4s4_5c5_6i-62,10,20
ctrnact-10_34-4s4_5c5_6i-66,10,20
ctrnact-10_34-4s4_5c5_6i-68,10,20
ctrnact-10_34-4s4_5c5_6i-69,10,20
ctrnact-10_34-4s4_5c5_6i-7,10,20
ctrnact-10_34-4s4_5c5_6i-70,10,20
ctrnact-10_34-4s4_5c5_6i-78,10,20
ctrnact-10_34-4s4_5c5_6i-8,10,20
ctrnact-10_34-4s4_5c5_6i-80,10,20
ctrnact-10_34-4s4_5c5_6i-9,10,20
ctrnact-10_34-4s4_5c5_6i-96,10,20
ctrnact-10_34-4s4_5c6-1,10,20
ctrnact-10_34-4s4_5c6-10,10,20
ctrnact-10_34-4s4_5c6-11,10,20
ctrnact-10_34-4s4_5c6-12,10,20
ctrnact-10_34-4s4_5c6-13,10,20
ctrnact-10_34-4s4_5c6-15,10,20
ctrnact-10_34-4s4_5c6-2,10,20
ctrnact-10_34-4s4_5c6-3,10,20
ctrnact-10_34-4s4_5c6-33,10,20
ctrnact-10_34-4s4_5c6-36,10,20
ctrnact-10_34-4s4_5c6-39,10,20
ctrnact-10_34-4s4_5c6-4,10,20
ctrnact-10_34-4s4_5c6-40,10,20
ctrnact-10_34-4s4_5c6-5,10,20
ctrnact-10_34-4s4_5c6-50,10,20
ctrnact-10_34-4s4_5c6-53,10,20
ctrnact-10_34-4s4_5c6-55,10,10
ctrnact-10_34-4s4_5c6-6,10,20
ctrnact-10_34-4s4_5c6-63,10,20
ctrnact-10_34-4s4_5c6-64,10,20
ctrnact-10_34-4s4_5c6-7,10,20
ctrnact-10_34-4s4_5c6-8,10,20
ctrnact-10_34-4s4_5c6-9,10,20
ctrnact-10_34-4s4_5c_6f_6i4-1,10,19
ctrnact-10_34-4s4_5c_6i5-1,10,20
ctrnact-10_34-4s5_5c2_6f2_6i-1,10,18
ctrnact-10_34-4s5_5c2_6f_6i2-1,10,19
ctrnact-10_34-4s5_5c2_6f_6i2-2,10,19
ctrnact-10_34-4s5_5c2_6f_6i2-3,10,19
ctrnact-10_34-4s5_5c2_6i3-1,10,20
ctrnact-10_34-4s5_5c2_6i3-16,10,20
ctrnact-10_34-4s5_5c2_6i3-17,10,20
ctrnact-10_34-4s5_5c2_6i3-2,10,20
ctrnact-10_34-4s5_5c2_6i3-3,10,20
ctrnact-10_34-4s5_5c3_6f_6i-1,10,19
ctrnact-10_34-4s5_5c3_6f_6i-10,10,19
ctrnact-10_34-4s5_5c3_6f_6i-2,10,19
ctrnact-10_34-4s5_5c3_6f_6i-3,10,19
ctrnact-10_34-4s5_5c3_6f_6i-32,10,19
ctrnact-10_34-4s5_5c3_6f_6i-33,10,19
ctrnact-10_34-4s5_5c3_6f_6i-4,10,19
ctrnact-10_34-4s5_5c3_6f_6i-5,10,19
ctrnact-10_34-4s5_5c3_6f_6i-6,10,19
ctrnact-10_34-4s5_5c3_6f_6i-7,10,19
ctrnact-10_34-4s5_5c3_6f_6i-8,10,19
ctrnact-10_34-4s5_5c3_6f_6i-9,10,19
ctrnact-10_34-4s5_5c3_6i2-1,10,20
ctrnact-10_34-4s5_5c3_6i2-10,10,20
ctrnact-10_34-4s5_5c3_6i2-11,10,20
ctrnact-10_34-4s5_5c3_6i2-12,10,20
ctrnact-10_34-4s5_5c3_6i2-13,10,20
ctrnact-10_34-4s5_5c3_6i2-14,10,20
ctrnact-10_34-4s5_5c3_6i2-15,10,20
ctrnact-10_34-4s5_5c3_6i2-2,10,20
ctrnact-10_34-4s5_5c3_6i2-3,10,20
ctrnact-10_34-4s5_5c3_6i2-4,10,20
ctrnact-10_34-4s5_5c3_6i2-46,10,20
ctrnact-10_34-4s5_5c3_6i2-48,10,20
ctrnact-10_34-4s5_5c3_6i2-49,10,20
ctrnact-10_34-4s5_5c3_6i2-5,10,20
ctrnact-10_34-4s5_5c3_6i2-6,10,20
ctrnact-10_34-4s5_5c3_6i2-7,10,20
ctrnact-10_34-4s5_5c3_6i2-8,10,20
ctrnact-10_34-4s5_5c3_6i2-9,10,20
ctrnact-10_34-4s5_5c4_6f-1,10,19
ctrnact-10_34-4s5_5c4_6f-10,10,19
ctrnact-10_34-4s5_5c4_6f-15,10,19
ctrnact-10_34-4s5_5c4_6f-21,10,19
ctrnact-10_34-4s5_5c4_6f-3,10,19
ctrnact-10_34-4s5_5c4_6f-6,10,19
ctrnact-10_34-4s5_5c4_6i-1,10,20
ctrnact-10_34-4s5_5c4_6i-10,10,20
ctrnact-10_34-4s5_5c4_6i-11,10,20
ctrnact-10_34-4s5_5c4_6i-115,10,20
ctrnact-10_34-4s5_5c4_6i-116,10,20
ctrnact-10_34-4s5_5c4_6i-12,10,20
ctrnact-10_34-4s5_5c4_6i-13,10,20
ctrnact-10_34-4s5_5c4_6i-133,10,20
ctrnact-10_34-4s5_5c4_6i-137,10,10
ctrnact-10_34-4s5_5c4_6i-14,10,20
ctrnact-10_34-4s5_5c4_6i-15,10,20
ctrnact-10_34-4s5_5c4_6i-17,10,20
ctrnact-10_34-4s5_5c4_6i-18,10,20
ctrnact-10_34-4s5_5c4_6i-2,10,20
ctrnact-10_34-4s5_5c4_6i-21,10,20
ctrnact-10_34-4s5_5c4_6i-22,10,20
ctrnact-10_34-4s5_5c4_6i-26,10,20
ctrnact-10_34-4s5_5c4_6i-3,10,20
ctrnact-10_34-4s5_5c4_6i-4,10,20
ctrnact-10_34-4s5_5c4_6i-5,10,20
ctrnact-10_34-4s5_5c4_6i-6,10,20
ctrnact-10_34-4s5_5c4_6i-7,10,20
ctrnact-10_34-4s5_5c4_6i-71,10,20
ctrnact-10_34-4s5_5c4_6i-72,10,20
ctrnact-10_34-4s5_5c4_6i-75,10,20
ctrnact-10_34-4s5_5c4_6i-76,10,20
ctrnact-10_34-4s5_5c4_6i-77,10,10
ctrnact-10_34-4s5_5c4_6i-8,10,20
ctrnact-10_34-4s5_5c4_6i-85,10,20
ctrnact-10_34-4s5_5c4_6i-86,10,20
ctrnact-10_34-4s5_5c4_6i-9,10,20
ctrnact-10_34-4s5_5c4_6i-95,10,20
ctrnact-10_34-4s5_5c4_6i-98,10,10
ctrnact-10_34-4s5_5c5-1,10,20
ctrnact-10_34-4s5_5c5-10,10,20
ctrnact-10_34-4s5_5c5-11,10,20
ctrnact-10_34-4s5_5c5-12,10,20
ctrnact-10_34-4s5_5c5-13,10,20
ctrnact-10_34-4s5_5c5-14,10,20
ctrnact-10_34-4s5_5c5-2,10,20
ctrnact-10_34-4s5_5c5-3,10,20
ctrnact-10_34-4s5_5c5-35,10,20
ctrnact-10_34-4s5_5c5-38,10,20
ctrnact-10_34-4s5_5c5-4,10,20
ctrnact-10_34-4s5_5c5-41,10,20
ctrnact-10_34-4s5_5c5-5,10,20
ctrnact-10_34-4s5_5c5-51,10,20
ctrnact-10_34-4s5_5c5-58,10,20
ctrnact-10_34-4s5_5c5-6,10,20
ctrnact-10_34-4s5_5c5-7,10,20
ctrnact-10_34-4s5_5c5-79,10,20
ctrnact-10_34-4s5_5c5-8,10,20
ctrnact-10_34-4s5_5c5-9,10,20
ctrnact-10_34-4s5_5c_6f_6i3-1,10,19
ctrnact-10_34-4s5_5c_6i4-1,10,20
ctrnact-10_34-4s6_5c2_6f_6i-1,10,19
ctrnact-10_34-4s6_5c2_6f_6i-2,10,19
ctrnact-10_34-4s6_5c2_6i2-1,10,20
ctrnact-10_34-4s6_5c2_6i2-19,10,20
ctrnact-10_34-4s6_5c2_6i2-2,10,20
ctrnact-10_34-4s6_5c2_6i2-3,10,20
ctrnact-10_34-4s6_5c3_6f-1,10,19
ctrnact-10_34-4s6_5c3_6f-2,10,19
ctrnact-10_34-4s6_5c3_6f-23,10,19
ctrnact-10_34-4s6_5c3_6f-3,10,19
ctrnact-10_34-4s6_5c3_6f-4,10,19
ctrnact-10_34-4s6_5c3_6f-5,10,19
ctrnact-10_34-4s6_5c3_6f-6,10,19
ctrnact-10_34-4s6_5c3_6i-1,10,20
ctrnact-10_34-4s6_5c3_6i-10,10,20
ctrnact-10_34-4s6_5c3_6i-11,10,20
ctrnact-10_34-4s6_5c3_6i-12,10,20
ctrnact-10_34-4s6_5c3_6i-2,10,20
ctrnact-10_34-4s6_5c3_6i-3,10,20
ctrnact-10_34-4s6_5c3_6i-4,10,20
ctrnact-10_34-4s6_5c3_6i-43,10,20
ctrnact-10_34-4s6_5c3_6i-45,10,20
ctrnact-10_34-4s6_5c3_6i-5,10,20
ctrnact-10_34-4s6_5c3_6i-6,10,20
ctrnact-10_34-4s6_5c3_6i-7,10,20
ctrnact-10_34-4s6_5c3_6i-8,10,20
ctrnact-10_34-4s6_5c3_6i-9,10,20
ctrnact-10_34-4s6_5c4-1,10,20
ctrnact-10_34-4s6_5c4-10,10,20
ctrnact-10_34-4s6_5c4-11,10,20
ctrnact-10_34-4s6_5c4-14,10,20
ctrnact-10_34-4s6_5c4-2,10,20
ctrnact-10_34-4s6_5c4-3,10,20
ctrnact-10_34-4s6_5c4-4,10,20
ctrnact-10_34-4s6_5c4-5,10,20
ctrnact-10_34-4s6_5c4-51,10,20
ctrnact-10_34-4s6_5c4-55,10,20
ctrnact-10_34-4s6_5c4-6,10,20
ctrnact-10_34-4s6_5c4-65,10,20
ctrnact-10_34-4s6_5c4-7,10,20
ctrnact-10_34-4s6_5c4-8,10,20
ctrnact-10_34-4s6_5c4-9,10,20
ctrnact-10_34-4s6_5c_6f_6i2-1,10,19
ctrnact-10_34-4s6_5c_6i3-1,10,20
ctrnact-10_34-4s7_5c2_6f-1,10,19
ctrnact-10_34-4s7_5c2_6i-1,10,20
ctrnact-10_34-4s7_5c2_6i-2,10,20
ctrnact-10_34-4s7_5c2_6i-29,10,20
ctrnact-10_34-4s7_5c2_6i-3,10,20
ctrnact-10_34-4s7_5c2_6i-4,10,20
ctrnact-10_34-4s7_5c3-1,10,20
ctrnact-10_34-4s7_5c3-2,10,20
ctrnact-10_34-4s7_5c3-29,10,20
ctrnact-10_34-4s7_5c3-3,10,20
ctrnact-10_34-4s7_5c3-4,10,20
ctrnact-10_34-4s7_5c3-5,10,20
ctrnact-10_34-4s7_5c3-6,10,20
ctrnact-10_34-4s7_5c3-7,10,20
ctrnact-10_34-4s7_5c_6f_6i-1,10,19
ctrnact-10_34-4s7_5c_6i2-1,10,20
ctrnact-10_34-4s8_5c2-1,10,20
ctrnact-10_34-4s8_5c2-2,10,20
ctrnact-10_34-4s8_5c2-3,10,20
ctrnact-10_34-4s8_5c2-4,10,20
ctrnact-10_34-4s8_5c_6f-1,10,19
ctrnact-10_34-4s8_5c_6i-1,10,20
ctrnact-10_34-4s9_5c-1,10,20
ctrnact-10_34-4s_5c2_5d2_5e2_5f_6h_6i-1,10,7
ctrnact-10_34-4s_5c2_5d2_5e_5f3_6f-1,10,6
ctrnact-10_34-4s_5c2_5d2_5e_5f3_6f-2,10,6
ctrnact-10_34-4s_5c2_5d_5e_5f3_6f_6h-1,10,7
ctrnact-10_34-4s_5c2_6f2_6i5-1,10,18
ctrnact-10_34-4s_5c2_6f2_6i5-2,10,18
ctrnact-10_34-4s_5c2_6f2_6i5-3,10,18
ctrnact-10_34-4s_5c2_6f_6i6-1,10,19
ctrnact-10_34-4s_5c2_6f_6i6-2,10,19
ctrnact-10_34-4s_5c2_6f_6i6-3,10,19
ctrnact-10_34-4s_5c2_6f_6i6-4,10,19
ctrnact-10_34-4s_5c2_6f_6i6-5,10,19
ctrnact-10_34-4s_5c2_6f_6i6-6,10,19
ctrnact-10_34-4s_5c2_6f_6i6-7,10,19
ctrnact-10_34-4s_5c2_6i7-1,10,20
ctrnact-10_34-4s_5c2_6i7-2,10,20
ctrnact-10_34-4s_5c2_6i7-3,10,20
ctrnact-10_34-4s_5c2_6i7-4,10,20
ctrnact-10_34-4s_5c2_6i7-5,10,20
ctrnact-10_34-4s_5c3_5d2_5f4-1,10,7
ctrnact-10_34-4s_5c3_5d2_5f4-2,10,7
ctrnact-10_34-4s_5c3_5d_5e_5f_6a_6h_6i-1,10,9
ctrnact-10_34-4s_5c3_6f_6i5-1,10,19
ctrnact-10_34-4s_5c3_6f_6i5-11,10,19
ctrnact-10_34-4s_5c3_6f_6i5-12,10,19
ctrnact-10_34-4s_5c3_6f_6i5-14,10,19
ctrnact-10_34-4s_5c3_6f_6i5-15,10,19
ctrnact-10_34-4s_5c3_6f_6i5-2,10,19
ctrnact-10_34-4s_5c3_6f_6i5-3,10,19
ctrnact-10_34-4s_5c3_6f_6i5-4,10,19
ctrnact-10_34-4s_5c3_6f_6i5-5,10,19
ctrnact-10_34-4s_5c3_6f_6i5-6,10,19
ctrnact-10_34-4s_5c3_6f_6i5-8,10,19
ctrnact-10_34-4s_5c3_6f_6i5-9,10,19
ctrnact-10_34-4s_5c3_6i6-1,10,20
ctrnact-10_34-4s_5c3_6i6-10,10,20
ctrnact-10_34-4s_5c3_6i6-11,10,20
ctrnact-10_34-4s_5c3_6i6-13,10,20
ctrnact-10_34-4s_5c3_6i6-14,10,20
ctrnact-10_34-4s_5c3_6i6-16,10,20
ctrnact-10_34-4s_5c3_6i6-17,10,20
ctrnact-10_34-4s_5c3_6i6-2,10,20
ctrnact-10_34-4s_5c3_6i6-3,10,20
ctrnact-10_34-4s_5c3_6i6-4,10,20
ctrnact-10_34-4s_5c3_6i6-5,10,20
ctrnact-10_34-4s_5c3_6i6-6,10,20
ctrnact-10_34-4s_5c3_6i6-7,10,20
ctrnact-10_34-4s_5c3_6i6-8,10,20
ctrnact-10_34-4s_5c4_6f2_6i3-1,10,18
ctrnact-10_34-4s_5c4_6f2_6i3-10,10,18
ctrnact-10_34-4s_5c4_6f2_6i3-11,10,18
ctrnact-10_34-4s_5c4_6f2_6i3-14,10,18
ctrnact-10_34-4s_5c4_6f2_6i3-2,10,18
ctrnact-10_34-4s_5c4_6f2_6i3-3,10,18
ctrnact-10_34-4s_5c4_6f2_6i3-4,10,18
ctrnact-10_34-4s_5c4_6f2_6i3-6,10,18
ctrnact-10_34-4s_5c4_6f2_6i3-7,10,18
ctrnact-10_34-4s_5c4_6f2_6i3-8,10,18
ctrnact-10_34-4s_5c4_6f_6i4-1,10,19
ctrnact-10_34-4s_5c4_6f_6i4-10,10,19
ctrnact-10_34-4s_5c4_6f_6i4-11,10,19
ctrnact-10_34-4s_5c4_6f_6i4-12,10,19
ctrnact-10_34-4s_5c4_6f_6i4-13,10,19
ctrnact-10_34-4s_5c4_6f_6i4-14,10,19
ctrnact-10_34-4s_5c4_6f_6i4-15,10,19
ctrnact-10_34-4s_5c4_6f_6i4-17,10,19
ctrnact-10_34-4s_5c4_6f_6i4-18,10,19
ctrnact-10_34-4s_5c4_6f_6i4-19,10,19
ctrnact-10_34-4s_5c4_6f_6i4-2,10,19
ctrnact-10_34-4s_5c4_6f_6i4-20,10,19
ctrnact-10_34-4s_5c4_6f_6i4-22,10,19
ctrnact-10_34-4s_5c4_6f_6i4-23,10,19
ctrnact-10_34-4s_5c4_6f_6i4-24,10,19
ctrnact-10_34-4s_5c4_6f_6i4-28,10,19
ctrnact-10_34-4s_5c4_6f_6i4-29,10,19
ctrnact-10_34-4s_5c4_6f_6i4-3,10,19
ctrnact-10_34-4s_5c4_6f_6i4-30,10,19
ctrnact-10_34-4s_5c4_6f_6i4-31,10,19
ctrnact-10_34-4s_5c4_6f_6i4-32,10,19
ctrnact-10_34-4s_5c4_6f_6i4-35,10,19
ctrnact-10_34-4s_5c4_6f_6i4-36,10,19
ctrnact-10_34-4s_5c4_6f_6i4-39,10,19
ctrnact-10_34-4s_5c4_6f_6i4-4,10,19
ctrnact-10_34-4s_5c4_6f_6i4-45,10,19
ctrnact-10_34-4s_5c4_6f_6i4-5,10,19
ctrnact-10_34-4s_5c4_6f_6i4-7,10,19
ctrnact-10_34-4s_5c4_6f_6i4-8,10,19
ctrnact-10_34-4s_5c4_6f_6i4-9,10,19
ctrnact-10_34-4s_5c4_6i5-1,10,20
ctrnact-10_34-4s_5c4_6i5-10,10,20
ctrnact-10_34-4s_5c4_6i5-11,10,20
ctrnact-10_34-4s_5c4_6i5-12,10,20
ctrnact-10_34-4s_5c4_6i5-15,10,20
ctrnact-10_34-4s_5c4_6i5-16,10,20
ctrnact-10_34-4s_5c4_6i5-17,10,20
ctrnact-10_34-4s_5c4_6i5-18,10,20
ctrnact-10_34-4s_5c4_6i5-19,10,20
ctrnact-10_34-4s_5c4_6i5-2,10,20
ctrnact-10_34-4s_5c4_6i5-20,10,20
ctrnact-10_34-4s_5c4_6i5-21,10,10
ctrnact-10_34-4s_5c4_6i5-23,10,20
ctrnact-10_34-4s_5c4_6i5-24,10,20
ctrnact-10_34-4s_5c4_6i5-25,10,20
ctrnact-10_34-4s_5c4_6i5-26,10,20
ctrnact-10_34-4s_5c4_6i5-3,10,20
ctrnact-10_34-4s_5c4_6i5-30,10,20
ctrnact-10_34-4s_5c4_6i5-31,10,20
ctrnact-10_34-4s_5c4_6i5-32,10,20
ctrnact-10_34-4s_5c4_6i5-33,10,20
ctrnact-10_34-4s_5c4_6i5-34,10,10
ctrnact-10_34-4s_5c4_6i5-37,10,20
ctrnact-10_34-4s_5c4_6i5-38,10,20
ctrnact-10_34-4s_5c4_6i5-4,10,20
ctrnact-10_34-4s_5c4_6i5-43,10,20
ctrnact-10_34-4s_5c4_6i5-44,10,20
ctrnact-10_34-4s_5c4_6i5-45,10,10
ctrnact-10_34-4s_5c4_6i5-5,10,20
ctrnact-10_34-4s_5c4_6i5-6,10,20
ctrnact-10_34-4s_5c4_6i5-7,10,20
ctrnact-10_34-4s_5c4_6i5-8,10,20
ctrnact-10_34-4s_5c4_6i5-9,10,20
ctrnact-10_34-4s_5c5_6f_6i3-1,10,19
ctrnact-10_34-4s_5c5_6f_6i3-10,10,19
ctrnact-10_34-4s_5c5_6f_6i3-15,10,19
ctrnact-10_34-4s_5c5_6f_6i3-17,10,19
ctrnact-10_34-4s_5c5_6f_6i3-18,10,19
ctrnact-10_34-4s_5c5_6f_6i3-19,10,19
ctrnact-10_34-4s_5c5_6f_6i3-2,10,19
ctrnact-10_34-4s_5c5_6f_6i3-20,10,19
ctrnact-10_34-4s_5c5_6f_6i3-21,10,19
ctrnact-10_34-4s_5c5_6f_6i3-22,10,19
ctrnact-10_34-4s_5c5_6f_6i3-23,10,19
ctrnact-10_34-4s_5c5_6f_6i3-24,10,19
ctrnact-10_34-4s_5c5_6f_6i3-25,10,19
ctrnact-10_34-4s_5c5_6f_6i3-26,10,19
ctrnact-10_34-4s_5c5_6f_6i3-28,10,19
ctrnact-10_34-4s_5c5_6f_6i3-29,10,19
ctrnact-10_34-4s_5c5_6f_6i3-3,10,19
ctrnact-10_34-4s_5c5_6f_6i3-30,10,19
ctrnact-10_34-4s_5c5_6f_6i3-37,10,19
ctrnact-10_34-4s_5c5_6f_6i3-39,10,19
ctrnact-10_34-4s_5c5_6f_6i3-4,10,19
ctrnact-10_34-4s_5c5_6f_6i3-40,10,19
ctrnact-10_34-4s_5c5_6f_6i3-41,10,19
ctrnact-10_34-4s_5c5_6f_6i3-42,10,19
ctrnact-10_34-4s_5c5_6f_6i3-45,10,19
ctrnact-10_34-4s_5c5_6f_6i3-5,10,19
ctrnact-10_34-4s_5c5_6f_6i3-6,10,19
ctrnact-10_34-4s_5c5_6f_6i3-7,10,19
ctrnact-10_34-4s_5c5_6f_6i3-8,10,19
ctrnact-10_34-4s_5c5_6f_6i3-9,10,19
