id,k,weight
ctrnact-12_34-4p_4s5_5c3_6i3-11,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-12,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-13,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-14,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-15,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-16,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-17,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-18,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-19,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-2,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-20,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-21,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-22,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-23,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-24,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-3,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-4,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-5,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-6,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-7,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-8,12,23
ctrnact-12_34-4p_4s5_5c3_6i3-9,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-1,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-10,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-11,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-12,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-13,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-14,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-15,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-16,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-17,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-18,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-19,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-2,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-20,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-21,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-22,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-23,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-24,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-25,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-26,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-27,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-28,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-29,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-3,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-30,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-31,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-32,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-33,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-34,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-35,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-36,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-37,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-38,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-39,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-4,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-40,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-41,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-42,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-43,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-44,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-45,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-46,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-47,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-48,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-49,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-5,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-50,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-51,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-52,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-53,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-54,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-55,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-56,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-57,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-58,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-59,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-6,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-60,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-61,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-62,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-63,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-7,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-8,12,23
ctrnact-12_34-4p_4s5_5c4_6i2-9,12,23
ctrnact-12_34-4p_4s5_5c5_6f-1,12,22
ctrnact-12_34-4p_4s5_5c5_6f-10,12,22
ctrnact-12_34-4p_4s5_5c5_6f-11,12,22
ctrnact-12_34-4p_4s5_5c5_6f-12,12,22
ctrnact-12_34-4p_4s5_5c5_6f-13,12,22
ctrnact-12_34-4p_4s5_5c5_6f-14,12,22
ctrnact-12_34-4p_4s5_5c5_6f-15,12,22
ctrnact-12_34-4p_4s5_5c5_6f-16,12,22
ctrnact-12_34-4p_4s5_5c5_6f-17,12,22
ctrnact-12_34-4p_4s5_5c5_6f-18,12,22
ctrnact-12_34-4p_4s5_5c5_6f-19,12,22
ctrnact-12_34-4p_4s5_5c5_6f-2,12,22
ctrnact-12_34-4p_4s5_5c5_6f-20,12,22
ctrnact-12_34-4p_4s5_5c5_6f-21,12,22
ctrnact-12_34-4p_4s5_5c5_6f-3,12,22
ctrnact-12_34-4p_4s5_5c5_6f-4,12,22
ctrnact-12_34-4p_4s5_5c5_6f-5,12,22
ctrnact-12_34-4p_4s5_5c5_6f-6,12,22
ctrnact-12_34-4p_4s5_5c5_6f-7,12,22
ctrnact-12_34-4p_4s5_5c5_6f-8,12,22
ctrnact-12_34-4p_4s5_5c5_6f-9,12,22
ctrnact-12_34-4p_4s5_5c5_6i-1,12,23
ctrnact-12_34-4p_4s5_5c5_6i-10,12,23
ctrnact-12_34-4p_4s5_5c5_6i-11,12,23
ctrnact-12_34-4p_4s5_5c5_6i-12,12,23
ctrnact-12_34-4p_4s5_5c5_6i-13,12,23
ctrnact-12_34-4p_4s5_5c5_6i-14,12,23
ctrnact-12_34-4p_4s5_5c5_6i-15,12,23
ctrnact-12_34-4p_4s5_5c5_6i-16,12,23
ctrnact-12_34-4p_4s5_5c5_6i-17,12,23
ctrnact-12_34-4p_4s5_5c5_6i-18,12,23
ctrnact-12_34-4p_4s5_5c5_6i-19,12,23
ctrnact-12_34-4p_4s5_5c5_6i-2,12,23
ctrnact-12_34-4p_4s5_5c5_6i-20,12,23
ctrnact-12_34-4p_4s5_5c5_6i-21,12,23
ctrnact-12_34-4p_4s5_5c5_6i-22,12,23
ctrnact-12_34-4p_4s5_5c5_6i-23,12,23
ctrnact-12_34-4p_4s5_5c5_6i-24,12,23
ctrnact-12_34-4p_4s5_5c5_6i-25,12,23
ctrnact-12_34-4p_4s5_5c5_6i-26,12,23
ctrnact-12_34-4p_4s5_5c5_6i-27,12,23
ctrnact-12_34-4p_4s5_5c5_6i-28,12,23
ctrnact-12_34-4p_4s5_5c5_6i-29,12,23
ctrnact-12_34-4p_4s5_5c5_6i-3,12,23
ctrnact-12_34-4p_4s5_5c5_6i-30,12,23
ctrnact-12_34-4p_4s5_5c5_6i-31,12,23
ctrnact-12_34-4p_4s5_5c5_6i-32,12,23
ctrnact-12_34-4p_4s5_5c5_6i-33,12,23
ctrnact-12_34-4p_4s5_5c5_6i-34,12,23
ctrnact-12_34-4p_4s5_5c5_6i-35,12,23
ctrnact-12_34-4p_4s5_5c5_6i-36,12,23
ctrnact-12_34-4p_4s5_5c5_6i-37,12,23
ctrnact-12_34-4p_4s5_5c5_6i-38,12,23
ctrnact-12_34-4p_4s5_5c5_6i-39,12,23
ctrnact-12_34-4p_4s5_5c5_6i-4,12,23
ctrnact-12_34-4p_4s5_5c5_6i-40,12,23
ctrnact-12_34-4p_4s5_5c5_6i-41,12,23
ctrnact-12_34-4p_4s5_5c5_6i-42,12,23
ctrnact-12_34-4p_4s5_5c5_6i-43,12,23
ctrnact-12_34-4p_4s5_5c5_6i-44,12,23
ctrnact-12_34-4p_4s5_5c5_6i-45,12,23
ctrnact-12_34-4p_4s5_5c5_6i-46,12,23
ctrnact-12_34-4p_4s5_5c5_6i-47,12,23
ctrnact-12_34-4p_4s5_5c5_6i-48,12,23
ctrnact-12_34-4p_4s5_5c5_6i-49,12,23
ctrnact-12_34-4p_4s5_5c5_6i-5,12,23
ctrnact-12_34-4p_4s5_5c5_6i-50,12,23
ctrnact-12_34-4p_4s5_5c5_6i-51,12,23
ctrnact-12_34-4p_4s5_5c5_6i-52,12,23
ctrnact-12_34-4p_4s5_5c5_6i-53,12,23
ctrnact-12_34-4p_4s5_5c5_6i-54,12,23
ctrnact-12_34-4p_4s5_5c5_6i-55,12,23
ctrnact-12_34-4p_4s5_5c5_6i-56,12,23
ctrnact-12_34-4p_4s5_5c5_6i-57,12,23
ctrnact-12_34-4p_4s5_5c5_6i-58,12,23
ctrnact-12_34-4p_4s5_5c5_6i-59,12,23
ctrnact-12_34-4p_4s5_5c5_6i-6,12,23
ctrnact-12_34-4p_4s5_5c5_6i-60,12,23
ctrnact-12_34-4p_4s5_5c5_6i-61,12,23
ctrnact-12_34-4p_4s5_5c5_6i-62,12,23
ctrnact-12_34-4p_4s5_5c5_6i-63,12,23
ctrnact-12_34-4p_4s5_5c5_6i-7,12,23
ctrnact-12_34-4p_4s5_5c5_6i-8,12,23
ctrnact-12_34-4p_4s5_5c5_6i-9,12,23
ctrnact-12_34-4p_4s5_5c6-1,12,23
ctrnact-12_34-4p_4s5_5c6-10,12,23
ctrnact-12_34-4p_4s5_5c6-11,12,23
ctrnact-12_34-4p_4s5_5c6-12,12,23
ctrnact-12_34-4p_4s5_5c6-13,12,23
ctrnact-12_34-4p_4s5_5c6-14,12,23
ctrnact-12_34-4p_4s5_5c6-15,12,23
ctrnact-12_34-4p_4s5_5c6-16,12,23
ctrnact-12_34-4p_4s5_5c6-17,12,23
ctrnact-12_34-4p_4s5_5c6-18,12,23
ctrnact-12_34-4p_4s5_5c6-19,12,23
ctrnact-12_34-4p_4s5_5c6-2,12,23
ctrnact-12_34-4p_4s5_5c6-20,12,23
ctrnact-12_34-4p_4s5_5c6-21,12,23
ctrnact-12_34-4p_4s5_5c6-22,12,23
ctrnact-12_34-4p_4s5_5c6-23,12,23
ctrnact-12_34-4p_4s5_5c6-24,12,23
ctrnact-12_34-4p_4s5_5c6-25,12,23
ctrnact-12_34-4p_4s5_5c6-26,12,23
ctrnact-12_34-4p_4s5_5c6-27,12,23
ctrnact-12_34-4p_4s5_5c6-28,12,23
ctrnact-12_34-4p_4s5_5c6-29,12,23
ctrnact-12_34-4p_4s5_5c6-3,12,23
ctrnact-12_34-4p_4s5_5c6-30,12,23
ctrnact-12_34-4p_4s5_5c6-31,12,23
ctrnact-12_34-4p_4s5_5c6-32,12,23
ctrnact-12_34-4p_4s5_5c6-33,12,23
ctrnact-12_34-4p_4s5_5c6-34,12,23
ctrnact-12_34-4p_4s5_5c6-35,12,23
ctrnact-12_34-4p_4s5_5c6-36,12,23
ctrnact-12_34-4p_4s5_5c6-37,12,23
ctrnact-12_34-4p_4s5_5c6-38,12,23
ctrnact-12_34-4p_4s5_5c6-39,12,23
ctrnact-12_34-4p_4s5_5c6-4,12,23
ctrnact-12_34-4p_4s5_5c6-40,12,23
ctrnact-12_34-4p_4s5_5c6-41,12,23
ctrnact-12_34-4p_4s5_5c6-42,12,23
ctrnact-12_34-4p_4s5_5c6-43,12,23
ctrnact-12_34-4p_4s5_5c6-44,12,23
ctrnact-12_34-4p_4s5_5c6-45,12,23
ctrnact-12_34-4p_4s5_5c6-46,12,23
ctrnact-12_34-4p_4s5_5c6-47,12,23
ctrnact-12_34-4p_4s5_5c6-48,12,23
ctrnact-12_34-4p_4s5_5c6-49,12,23
ctrnact-12_34-4p_4s5_5c6-5,12,23
ctrnact-12_34-4p_4s5_5c6-50,12,23
ctrnact-12_34-4p_4s5_5c6-51,12,23
ctrnact-12_34-4p_4s5_5c6-52,12,23
ctrnact-12_34-4p_4s5_5c6-53,12,23
ctrnact-12_34-4p_4s5_5c6-54,12,23
ctrnact-12_34-4p_4s5_5c6-55,12,23
ctrnact-12_34-4p_4s5_5c6-56,12,23
ctrnact-12_34-4p_4s5_5c6-6,12,23
ctrnact-12_34-4p_4s5_5c6-7,12,23
ctrnact-12_34-4p_4s5_5c6-8,12,23
ctrnact-12_34-4p_4s5_5c6-9,12,23
ctrnact-12_34-4p_4s5_5c_6f_6i4-1,12,22
ctrnact-12_34-4p_4s5_5c_6i5-1,12,23
ctrnact-12_34-4p_4s6_5c2_6i3-1,12,23
ctrnact-12_34-4p_4s6_5c2_6i3-2,12,23
ctrnact-12_34-4p_4s6_5c2_6i3-3,12,23
ctrnact-12_34-4p_4s6_5c2_6i3-4,12,23
ctrnact-12_34-4p_4s6_5c2_6i3-5,12,23
ctrnact-12_34-4p_4s6_5c2_6i3-6,12,23
ctrnact-12_34-4p_4s6_5c2_6i3-7,12,23
ctrnact-12_34-4p_4s6_5c3_6f_6i-1,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-10,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-11,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-12,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-13,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-14,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-2,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-3,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-4,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-5,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-6,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-7,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-8,12,22
ctrnact-12_34-4p_4s6_5c3_6f_6i-9,12,22
ctrnact-12_34-4p_4s6_5c3_6i2-1,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-10,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-11,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-12,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-13,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-14,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-15,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-16,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-17,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-18,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-19,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-2,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-20,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-21,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-3,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-4,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-5,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-6,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-7,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-8,12,23
ctrnact-12_34-4p_4s6_5c3_6i2-9,12,23
ctrnact-12_34-4p_4s6_5c4_6i-1,12,23
ctrnact-12_34-4p_4s6_5c4_6i-10,12,23
ctrnact-12_34-4p_4s6_5c4_6i-11,12,23
ctrnact-12_34-4p_4s6_5c4_6i-12,12,23
ctrnact-12_34-4p_4s6_5c4_6i-13,12,23
ctrnact-12_34-4p_4s6_5c4_6i-14,12,23
ctrnact-12_34-4p_4s6_5c4_6i-15,12,23
ctrnact-12_34-4p_4s6_5c4_6i-16,12,23
ctrnact-12_34-4p_4s6_5c4_6i-17,12,23
ctrnact-12_34-4p_4s6_5c4_6i-18,12,23
ctrnact-12_34-4p_4s6_5c4_6i-19,12,23
ctrnact-12_34-4p_4s6_5c4_6i-2,12,23
ctrnact-12_34-4p_4s6_5c4_6i-20,12,23
ctrnact-12_34-4p_4s6_5c4_6i-21,12,23
ctrnact-12_34-4p_4s6_5c4_6i-22,12,23
ctrnact-12_34-4p_4s6_5c4_6i-23,12,23
ctrnact-12_34-4p_4s6_5c4_6i-24,12,23
ctrnact-12_34-4p_4s6_5c4_6i-25,12,23
ctrnact-12_34-4p_4s6_5c4_6i-26,12,23
ctrnact-12_34-4p_4s6_5c4_6i-27,12,23
ctrnact-12_34-4p_4s6_5c4_6i-28,12,23
ctrnact-12_34-4p_4s6_5c4_6i-29,12,23
ctrnact-12_34-4p_4s6_5c4_6i-3,12,23
ctrnact-12_34-4p_4s6_5c4_6i-30,12,23
ctrnact-12_34-4p_4s6_5c4_6i-31,12,23
ctrnact-12_34-4p_4s6_5c4_6i-32,12,23
ctrnact-12_34-4p_4s6_5c4_6i-33,12,23
ctrnact-12_34-4p_4s6_5c4_6i-34,12,23
ctrnact-12_34-4p_4s6_5c4_6i-35,12,23
ctrnact-12_34-4p_4s6_5c4_6i-36,12,23
ctrnact-12_34-4p_4s6_5c4_6i-37,12,23
ctrnact-12_34-4p_4s6_5c4_6i-38,12,23
ctrnact-12_34-4p_4s6_5c4_6i-39,12,23
ctrnact-12_34-4p_4s6_5c4_6i-4,12,23
ctrnact-12_34-4p_4s6_5c4_6i-40,12,23
ctrnact-12_34-4p_4s6_5c4_6i-41,12,23
ctrnact-12_34-4p_4s6_5c4_6i-42,12,23
ctrnact-12_34-4p_4s6_5c4_6i-43,12,23
ctrnact-12_34-4p_4s6_5c4_6i-44,12,23
ctrnact-12_34-4p_4s6_5c4_6i-45,12,23
ctrnact-12_34-4p_4s6_5c4_6i-46,12,23
ctrnact-12_34-4p_4s6_5c4_6i-47,12,23
ctrnact-12_34-4p_4s6_5c4_6i-48,12,23
ctrnact-12_34-4p_4s6_5c4_6i-49,12,23
ctrnact-12_34-4p_4s6_5c4_6i-5,12,23
ctrnact-12_34-4p_4s6_5c4_6i-50,12,23
ctrnact-12_34-4p_4s6_5c4_6i-51,12,23
ctrnact-12_34-4p_4s6_5c4_6i-52,12,23
ctrnact-12_34-4p_4s6_5c4_6i-53,12,23
ctrnact-12_34-4p_4s6_5c4_6i-54,12,23
ctrnact-12_34-4p_4s6_5c4_6i-55,12,23
ctrnact-12_34-4p_4s6_5c4_6i-56,12,23
ctrnact-12_34-4p_4s6_5c4_6i-6,12,23
ctrnact-12_34-4p_4s6_5c4_6i-7,12,23
ctrnact-12_34-4p_4s6_5c4_6i-8,12,23
ctrnact-12_34-4p_4s6_5c4_6i-9,12,23
ctrnact-12_34-4p_4s6_5c5-1,12,23
ctrnact-12_34-4p_4s6_5c5-10,12,23
ctrnact-12_34-4p_4s6_5c5-11,12,23
ctrnact-12_34-4p_4s6_5c5-12,12,23
ctrnact-12_34-4p_4s6_5c5-13,12,23
ctrnact-12_34-4p_4s6_5c5-14,12,23
ctrnact-12_34-4p_4s6_5c5-15,12,23
ctrnact-12_34-4p_4s6_5c5-16,12,23
ctrnact-12_34-4p_4s6_5c5-17,12,23
ctrnact-12_34-4p_4s6_5c5-18,12,23
ctrnact-12_34-4p_4s6_5c5-19,12,23
ctrnact-12_34-4p_4s6_5c5-2,12,23
ctrnact-12_34-4p_4s6_5c5-20,12,23
ctrnact-12_34-4p_4s6_5c5-21,12,23
ctrnact-12_34-4p_4s6_5c5-22,12,23
ctrnact-12_34-4p_4s6_5c5-23,12,23
ctrnact-12_34-4p_4s6_5c5-24,12,23
ctrnact-12_34-4p_4s6_5c5-25,12,23
ctrnact-12_34-4p_4s6_5c5-26,12,23
ctrnact-12_34-4p_4s6_5c5-27,12,23
ctrnact-12_34-4p_4s6_5c5-28,12,23
ctrnact-12_34-4p_4s6_5c5-3,12,23
ctrnact-12_34-4p_4s6_5c5-4,12,23
ctrnact-12_34-4p_4s6_5c5-5,12,23
ctrnact-12_34-4p_4s6_5c5-6,12,23
ctrnact-12_34-4p_4s6_5c5-7,12,23
ctrnact-12_34-4p_4s6_5c5-8,12,23
ctrnact-12_34-4p_4s6_5c5-9,12,23
ctrnact-12_34-4p_4s6_5c_6f_6i3-1,12,22
ctrnact-12_34-4p_4s6_5c_6i4-1,12,23
ctrnact-12_34-4p_4s7_5c2_6i2-1,12,23
ctrnact-12_34-4p_4s7_5c2_6i2-2,12,23
ctrnact-12_34-4p_4s7_5c2_6i2-3,12,23
ctrnact-12_34-4p_4s7_5c2_6i2-4,12,23
ctrnact-12_34-4p_4s7_5c2_6i2-5,12,23
ctrnact-12_34-4p_4s7_5c2_6i2-6,12,23
ctrnact-12_34-4p_4s7_5c2_6i2-7,12,23
ctrnact-12_34-4p_4s7_5c2_6i2-8,12,23
ctrnact-12_34-4p_4s7_5c3_6f-1,12,22
ctrnact-12_34-4p_4s7_5c3_6f-2,12,22
ctrnact-12_34-4p_4s7_5c3_6f-3,12,22
ctrnact-12_34-4p_4s7_5c3_6f-4,12,22
ctrnact-12_34-4p_4s7_5c3_6f-5,12,22
ctrnact-12_34-4p_4s7_5c3_6f-6,12,22
ctrnact-12_34-4p_4s7_5c3_6f-7,12,22
ctrnact-12_34-4p_4s7_5c3_6f-8,12,22
ctrnact-12_34-4p_4s7_5c3_6i-1,12,23
ctrnact-12_34-4p_4s7_5c3_6i-10,12,23
ctrnact-12_34-4p_4s7_5c3_6i-11,12,23
ctrnact-12_34-4p_4s7_5c3_6i-12,12,23
ctrnact-12_34-4p_4s7_5c3_6i-13,12,23
ctrnact-12_34-4p_4s7_5c3_6i-14,12,23
ctrnact-12_34-4p_4s7_5c3_6i-15,12,23
ctrnact-12_34-4p_4s7_5c3_6i-16,12,23
ctrnact-12_34-4p_4s7_5c3_6i-2,12,23
ctrnact-12_34-4p_4s7_5c3_6i-3,12,23
ctrnact-12_34-4p_4s7_5c3_6i-4,12,23
ctrnact-12_34-4p_4s7_5c3_6i-5,12,23
ctrnact-12_34-4p_4s7_5c3_6i-6,12,23
ctrnact-12_34-4p_4s7_5c3_6i-7,12,23
ctrnact-12_34-4p_4s7_5c3_6i-8,12,23
ctrnact-12_34-4p_4s7_5c3_6i-9,12,23
ctrnact-12_34-4p_4s7_5c4-1,12,23
ctrnact-12_34-4p_4s7_5c4-10,12,23
ctrnact-12_34-4p_4s7_5c4-11,12,23
ctrnact-12_34-4p_4s7_5c4-12,12,23
ctrnact-12_34-4p_4s7_5c4-13,12,23
ctrnact-12_34-4p_4s7_5c4-14,12,23
ctrnact-12_34-4p_4s7_5c4-15,12,23
ctrnact-12_34-4p_4s7_5c4-16,12,23
ctrnact-12_34-4p_4s7_5c4-17,12,23
ctrnact-12_34-4p_4s7_5c4-18,12,23
ctrnact-12_34-4p_4s7_5c4-19,12,23
ctrnact-12_34-4p_4s7_5c4-2,12,23
ctrnact-12_34-4p_4s7_5c4-20,12,23
ctrnact-12_34-4p_4s7_5c4-21,12,23
ctrnact-12_34-4p_4s7_5c4-22,12,23
ctrnact-12_34-4p_4s7_5c4-23,12,23
ctrnact-12_34-4p_4s7_5c4-24,12,23
ctrnact-12_34-4p_4s7_5c4-25,12,23
ctrnact-12_34-4p_4s7_5c4-26,12,23
ctrnact-12_34-4p_4s7_5c4-27,12,23
ctrnact-12_34-4p_4s7_5c4-28,12,23
ctrnact-12_34-4p_4s7_5c4-29,12,23
ctrnact-12_34-4p_4s7_5c4-3,12,23
ctrnact-12_34-4p_4s7_5c4-30,12,23
ctrnact-12_34-4p_4s7_5c4-31,12,23
ctrnact-12_34-4p_4s7_5c4-32,12,23
ctrnact-12_34-4p_4s7_5c4-33,12,23
ctrnact-12_34-4p_4s7_5c4-34,12,23
ctrnact-12_34-4p_4s7_5c4-35,12,23
ctrnact-12_34-4p_4s7_5c4-36,12,23
ctrnact-12_34-4p_4s7_5c4-4,12,23
ctrnact-12_34-4p_4s7_5c4-5,12,23
ctrnact-12_34-4p_4s7_5c4-6,12,23
ctrnact-12_34-4p_4s7_5c4-7,12,23
ctrnact-12_34-4p_4s7_5c4-8,12,23
ctrnact-12_34-4p_4s7_5c4-9,12,23
ctrnact-12_34-4p_4s7_5c_6f_6i2-1,12,22
ctrnact-12_34-4p_4s7_5c_6i3-1,12,23
ctrnact-12_34-4p_4s8_5c2_6i-1,12,23
ctrnact-12_34-4p_4s8_5c2_6i-2,12,23
ctrnact-12_34-4p_4s8_5c2_6i-3,12,23
ctrnact-12_34-4p_4s8_5c2_6i-4,12,23
ctrnact-12_34-4p_4s8_5c2_6i-5,12,23
ctrnact-12_34-4p_4s8_5c2_6i-6,12,23
ctrnact-12_34-4p_4s8_5c2_6i-7,12,23
ctrnact-12_34-4p_4s8_5c2_6i-8,12,23
ctrnact-12_34-4p_4s8_5c2_6i-9,12,23
ctrnact-12_34-4p_4s8_5c3-1,12,23
ctrnact-12_34-4p_4s8_5c3-2,12,23
ctrnact-12_34-4p_4s8_5c3-3,12,23
ctrnact-12_34-4p_4s8_5c3-4,12,23
ctrnact-12_34-4p_4s8_5c3-5,12,23
ctrnact-12_34-4p_4s8_5c3-6,12,23
ctrnact-12_34-4p_4s8_5c3-7,12,23
ctrnact-12_34-4p_4s8_5c3-8,12,23
ctrnact-12_34-4p_4s8_5c3-9,12,23
ctrnact-12_34-4p_4s8_5c_6f_6i-1,12,22
ctrnact-12_34-4p_4s8_5c_6i2-1,12,23
ctrnact-12_34-4p_4s9_5c2-1,12,23
ctrnact-12_34-4p_4s9_5c2-10,12,23
ctrnact-12_34-4p_4s9_5c2-2,12,23
ctrnact-12_34-4p_4s9_5c2-3,12,23
ctrnact-12_34-4p_4s9_5c2-4,12,23
ctrnact-12_34-4p_4s9_5c2-5,12,23
ctrnact-12_34-4p_4s9_5c2-6,12,23
ctrnact-12_34-4p_4s9_5c2-7,12,23
ctrnact-12_34-4p_4s9_5c2-8,12,23
ctrnact-12_34-4p_4s9_5c2-9,12,23
ctrnact-12_34-4p_4s9_5c_6f-1,12,22
ctrnact-12_34-4p_4s9_5c_6i-1,12,23
ctrnact-12_34-4p_4s_5c10-1,12,23
ctrnact-12_34-4p_4s_5c10-2,12,23
ctrnact-12_34-4p_4s_5c10-3,12,23
ctrnact-12_34-4p_4s_5c10-4,12,23
ctrnact-12_34-4p_4s_5c10-5,12,23
ctrnact-12_34-4p_4s_5c10-6,12,23
ctrnact-12_34-4p_4s_5c2_5d2_5e_5f3_6h2-1,12,9
ctrnact-12_34-4p_4s_5c2_5d2_5e_5f_6a_6d_6i_6j-1,12,10
ctrnact-12_34-4p_4s_5c2_5d3_5e_5f3_6f-1,12,7
ctrnact-12_34-4p_4s_5c2_5d3_5e_5f3_6f-2,12,7
ctrnact-12_34-4p_4s_5c2_5d4_5f2_6i_6j-1,12,7
ctrnact-12_34-4p_4s_5c2_5d_5e_5f2_6a_6d_6i_6j-1,12,10
ctrnact-12_34-4p_4s_5c2_5d_5e_6a_6h3_6i_6j-1,12,10
ctrnact-12_34-4p_4s_5c2_6i8-1,12,23
ctrnact-12_34-4p_4s_5c2_6i8-2,12,23
